iter	RMSE
130	48712.07063
131	48673.18766
132	48617.4247
133	48577.18745
134	48547.27728
135	48519.79551
136	48480.43955
137	48455.10922
138	48432.09906
139	48406.74935
140	48373.25547
141	48327.37664
142	48286.90986
143	48272.55031
144	48254.91456
145	48232.99423
146	48206.2149
147	48178.65184
148	48152.41506
149	48136.67391
150	48103.52475
151	48068.33994
152	48055.80891
153	48044.314
154	48015.87326
155	47983.58417
156	47969.03331
157	47945.17823
158	47922.23042
159	47896.33869
160	47877.5156
161	47850.91832
162	47838.78181
163	47820.34908
164	47795.073
165	47757.21657
166	47735.14413
167	47723.71861
168	47699.56771
169	47692.62729
170	47669.84512
171	47645.61738
172	47621.56879
173	47585.01013
174	47558.45517
175	47545.12117
176	47524.23431
177	47504.13821
178	47478.07931
179	47451.02756
180	47442.15158
181	47431.83313
182	47415.10745
183	47393.98448
184	47378.87473
185	47359.32169
186	47341.46068
187	47328.22257
188	47327.17153
189	47315.24104
190	47305.00927
191	47282.64917
192	47267.69051
193	47252.09678
194	47247.77401
195	47246.48738
196	47234.97897
197	47221.22724
198	47219.17812
199	47215.50912
200	47209.47141
201	47187.22722
202	47173.50907
203	47148.0544
204	47140.03678
205	47132.36727
206	47126.04899
207	47124.90375
208	47117.63609
209	47095.22741
210	47094.1076
211	47082.0784
212	47074.11721
213	47066.54966
214	47030.04145
215	47017.25507
216	47000.26569
217	46989.30982
218	46980.82174
219	46971.80196
220	46956.97954
221	46937.69759
222	46937.62627
223	46928.97443
224	46912.61143
225	46901.39196
226	46889.20707
227	46885.87466
228	46873.51043
229	46867.10771
230	46854.81263
231	46847.46066
232	46834.73528
233	46834.68873
234	46831.58301
235	46831.02218
236	46812.37038
237	46801.63264
238	46794.26837
239	46776.08069
240	46749.9961
241	46749.52808
242	46731.72527
243	46722.62948
244	46704.07328
245	46690.45514
246	46689.975
247	46689.86885
248	46682.55399
249	46676.81421
250	46675.37273
251	46662.70374
252	46660.82775
253	46640.7475
254	46616.06233
255	46612.52429
256	46612.03411
257	46575.40413
258	46571.96772
259	46570.34537
260	46565.53645
261	46553.23345
262	46548.46302
263	46548.08419
264	46541.87997
265	46528.9088
266	46521.83779
267	46508.78634
268	46507.42081
269	46504.63615
270	46497.46449
271	46479.72243
272	46478.94472
273	46478.48125
274	46469.21049
275	46463.52372
276	46454.27126
277	46440.81358
278	46426.77226
279	46420.76447
280	46409.82275
281	46401.07441
282	46390.71876
283	46384.52358
284	46367.51955
285	46360.3063
286	46358.16438
287	46343.627
288	46331.80874
289	46330.64764
290	46321.97908
291	46321.66283
292	46317.82118
293	46315.36957
294	46312.19496
295	46277.20176
296	46268.58115
297	46268.30743
298	46268.11237
299	46254.53506
300	46244.5087
301	46242.37888
302	46241.81757
303	46233.13076
304	46232.55737
305	46220.07146
306	46210.70136
307	46200.86668
308	46200.35691
309	46197.50225
310	46190.70522
311	46181.21164
312	46180.90224
313	46161.80038
314	46159.65888
315	46155.28611
316	46149.92936
317	46148.60353
318	46145.03842
319	46141.92521
320	46136.18556
321	46136.01771
322	46135.73924
323	46133.91484
324	46133.7363
325	46132.9765
326	46118.79832
327	46117.97289
328	46109.07024
329	46108.3055
330	46104.22399
331	46102.98607
332	46095.62805
333	46095.61988
334	46094.82158
335	46088.65223
336	46087.22752
337	46086.33926
338	46083.72945
339	46080.7425
340	46078.00009
341	46077.32603
342	46076.62572
343	46075.50745
344	46067.44895
345	46063.60123
346	46050.03391
347	46039.49501
348	46037.28421
349	46027.81531
350	46022.76856
351	46022.14184
352	46014.17502
353	46014.03476
354	46012.35892
355	45994.26483
356	45984.33789
357	45983.28107
358	45982.9072
359	45982.79972
360	45979.06332
361	45978.5123
362	45975.61734
363	45961.91603
364	45952.6917
365	45947.10582
366	45945.97571
367	45939.58942
368	45928.99179
369	45927.96221
370	45926.64583
371	45924.24833
372	45923.1938
373	45922.54667
374	45922.31474
375	45915.14063
376	45909.73199
377	45909.50516
378	45903.941
379	45899.14333
380	45896.48814
381	45889.95905
382	45889.73333
383	45887.20281
384	45881.89525
385	45880.56225
386	45880.55293
387	45870.1045
388	45869.55344
389	45869.44085
390	45868.6085
391	45867.09544
392	45864.07031
393	45849.72619
394	45845.85135
395	45835.60712
396	45831.4669
397	45828.14499
398	45827.56109
399	45826.39181
400	45819.21718
401	45813.6194
402	45812.18981
403	45809.70596
404	45802.34369
405	45796.90765
406	45793.44782
407	45787.74474
408	45785.1086
409	45784.42234
410	45784.33396
411	45781.88752
412	45779.4967
413	45778.29093
414	45772.68491
415	45771.23718
416	45770.77663
417	45769.44903
418	45768.06407
419	45764.86428
420	45756.40615
421	45738.48949
422	45728.10576
423	45697.16551
424	45690.17895
425	45682.40273
426	45679.59025
427	45679.40636
428	45677.1765
429	45670.43922
430	45666.80765
431	45664.10142
432	45654.44233
433	45645.01638
434	45636.71078
435	45628.93481
436	45628.09177
437	45626.33763
438	45622.73473
439	45621.48781
440	45619.94442
441	45618.01437
442	45614.95146
443	45603.38939
444	45600.87102
445	45593.92825
446	45591.58955
447	45589.77564
448	45589.05641
449	45586.857
450	45557.15459
451	45550.20472
452	45547.56535
453	45542.35597
454	45540.64316
455	45539.34375
456	45538.8216
457	45528.27181
458	45525.07936
459	45511.34514
460	45510.92206
461	45510.89975
462	45499.69297
463	45495.86739
464	45495.3867
465	45494.39723
466	45493.11056
467	45491.72817
468	45485.54655
469	45482.13289
470	45475.60331
471	45472.94692
472	45467.6654
473	45463.71655
474	45459.53002
475	45454.70711
476	45452.11836
477	45437.45759
478	45428.26768
479	45426.4203
480	45423.80093
481	45421.91045
482	45419.28411
483	45419.21489
484	45416.82849
485	45411.89431
486	45406.38244
487	45401.25892
488	45397.59632
489	45390.37089
490	45383.42697
491	45380.13885
492	45366.27334
493	45360.16496
494	45351.14154
495	45350.75133
496	45342.82498
497	45325.58378
498	45321.25292
499	45309.4564
500	45301.03333
501	45294.18203
502	45291.10035
503	45290.16658
504	45280.61537
505	45276.80808
506	45249.02494
507	45248.09891
508	45245.08843
509	45241.73938
510	45236.99933
511	45236.17264
512	45230.36505
513	45228.73852
514	45227.92625
515	45221.6476
516	45219.08083
517	45215.59434
518	45215.35163
519	45211.93358
520	45198.47199
521	45196.36159
522	45191.60269
523	45188.59389
524	45182.35696
525	45173.81206
526	45166.34466
527	45161.71239
528	45156.11377
529	45153.55125
530	45126.90983
531	45123.96854
532	45122.3561
533	45119.95428
534	45114.57667
535	45112.5279
536	45109.38027
537	45108.75433
538	45108.21219
539	45097.48961
540	45097.31295
541	45093.17739
542	45086.10104
543	45085.99739
544	45080.3479
545	45078.70659
546	45078.6679
547	45077.73148
548	45074.89233
549	45072.74455
550	45063.02826
551	45062.29335
552	45055.5121
553	45051.75293
554	45051.62156
555	45042.53714
556	45040.61645
557	45034.49478
558	45027.85366
559	45016.14333
560	45009.11468
561	45000.2696
562	44997.99678
563	44984.63854
564	44983.81958
565	44976.96017
566	44971.39321
567	44963.90679
568	44962.49221
569	44958.86634
570	44955.71318
571	44953.92487
572	44953.88949
573	44946.54335
574	44929.90784
575	44923.42481
576	44914.15482
577	44908.91583
578	44891.02381
579	44888.57714
580	44886.72156
581	44885.31622
582	44884.00808
583	44878.1421
584	44869.41476
585	44860.22378
586	44856.0647
587	44854.6469
588	44853.31912
589	44851.93697
590	44851.50603
591	44843.0215
592	44824.25226
593	44815.4285
594	44809.09586
595	44804.1065
596	44802.5648
597	44795.57264
598	44794.11688
599	44779.45963
600	44776.10872
601	44772.24354
602	44768.0284
603	44762.07051
604	44756.11848
605	44746.45733
606	44742.90453
607	44742.09269
608	44739.869
609	44736.28469
610	44736.0809
611	44721.54342
612	44708.73321
613	44706.19839
614	44702.05122
615	44701.46227
616	44698.05279
617	44697.66669
618	44694.47532
619	44690.47314
620	44680.836
621	44672.37905
622	44670.33872
623	44665.87776
624	44664.39016
625	44653.38861
626	44640.59943
627	44637.59394
628	44635.10428
629	44630.46747
630	44616.41511
631	44608.27726
632	44602.48403
633	44600.81178
634	44600.21994
635	44590.69175
636	44589.48379
637	44588.62514
638	44586.5022
639	44584.66945
640	44577.75546
641	44575.37718
642	44572.59207
643	44571.32468
644	44570.5085
645	44560.54378
646	44558.48324
647	44557.693
648	44554.5928
649	44547.59627
650	44525.54225
651	44523.90452
652	44521.67418
653	44519.62066
654	44518.38565
655	44507.35531
656	44503.75541
657	44503.00789
658	44491.44083
659	44489.89521
660	44488.51541
661	44481.78051
662	44480.36834
663	44471.39881
664	44470.44064
665	44467.49929
666	44452.35513
667	44443.01627
668	44431.4889
669	44421.76973
670	44420.26724
671	44417.25033
672	44411.59025
673	44406.77642
674	44385.37162
675	44385.16709
676	44379.40522
677	44376.09612
678	44367.43322
679	44367.05599
680	44363.00788
681	44362.48736
682	44360.71434
683	44355.43052
684	44351.48095
685	44345.6976
686	44344.79973
687	44337.06652
688	44320.97806
689	44306.01213
690	44305.0001
691	44301.92646
692	44292.33924
693	44272.32645
694	44270.04388
695	44264.50066
696	44259.61182
697	44258.27903
698	44254.55194
699	44253.39413
700	44252.00561
701	44249.57234
702	44246.73582
703	44245.36753
704	44245.22778
705	44239.39203
706	44238.94663
707	44227.61285
708	44224.87656
709	44222.03924
710	44221.43352
711	44213.95911
712	44207.21584
713	44205.08661
714	44204.46633
715	44199.19213
716	44190.39668
717	44178.30802
718	44177.72982
719	44171.82087
720	44165.11029
721	44164.23307
722	44160.47295
723	44151.51016
724	44149.14485
725	44147.49536
726	44144.30926
727	44142.5787
728	44135.23819
729	44131.16888
730	44126.91762
731	44121.31458
732	44119.69589
733	44119.59516
734	44115.44146
735	44113.42004
736	44112.72739
737	44112.19332
738	44110.48561
739	44108.07245
740	44103.63394
741	44102.10258
742	44095.98787
743	44093.50202
744	44085.62941
745	44085.35924
746	44084.36093
747	44083.92948
748	44075.71558
749	44065.88798
750	44062.65814
751	44058.08715
752	44054.93207
753	44050.49022
754	44037.49506
755	44037.08035
756	44018.12735
757	44008.5599
758	44008.43991
759	43993.33695
760	43992.55989
761	43992.25933
762	43988.36777
763	43985.34431
764	43979.56993
765	43977.29405
766	43973.46459
767	43972.36204
768	43969.72917
769	43968.78102
770	43967.99057
771	43963.09104
772	43950.773
773	43949.29901
774	43940.83428
775	43934.75588
776	43930.56566
777	43929.86782
778	43922.78597
779	43922.15862
780	43916.57395
781	43911.07055
782	43906.41372
783	43905.43141
784	43895.92965
785	43889.86711
786	43885.10895
787	43880.09144
788	43872.95149
789	43868.7746
790	43857.09795
791	43854.30438
792	43848.0187
793	43840.55497
794	43839.25387
795	43824.79242
796	43823.06414
797	43822.15942
798	43818.12562
799	43816.36129
800	43814.85047
801	43810.15742
802	43803.63626
803	43792.40104
804	43791.39819
805	43788.73773
806	43785.58301
807	43780.88505
808	43776.98952
809	43776.83083
810	43775.98447
811	43770.19093
812	43768.48986
813	43758.98206
814	43757.59705
815	43756.17785
816	43755.36993
817	43748.85115
818	43740.94869
819	43733.82108
820	43732.75223
821	43729.77447
822	43728.99635
823	43722.97764
824	43720.69364
825	43719.53116
826	43715.27915
827	43712.73404
828	43711.07515
829	43710.90473
830	43709.55996
831	43707.55163
832	43706.23563
833	43701.71255
834	43690.74787
835	43685.75279
836	43678.29686
837	43675.24324
838	43673.93507
839	43659.71041
840	43658.56598
841	43647.87955
842	43643.6796
843	43642.39774
844	43639.72181
845	43633.16141
846	43631.13402
847	43627.16917
848	43615.58961
849	43613.02942
850	43609.28777
851	43607.7024
852	43599.28299
853	43595.62039
854	43593.12716
855	43590.56396
856	43590.19734
857	43590.14789
858	43588.04213
859	43575.58813
860	43570.53484
861	43568.87127
862	43556.69147
863	43554.28239
864	43552.98663
865	43549.58004
866	43543.28345
867	43538.44455
868	43536.87402
869	43535.46276
870	43533.56585
871	43528.59152
872	43527.40641
873	43526.78095
874	43521.98817
875	43517.90617
876	43516.72927
877	43514.80296
878	43511.65868
879	43508.03547
880	43506.28065
881	43502.23587
882	43494.87081
883	43492.31799
884	43486.9007
885	43486.52773
886	43483.04993
887	43479.37805
888	43479.1647
889	43478.50069
890	43470.74914
891	43467.69134
892	43451.69714
893	43449.81609
894	43442.58123
895	43441.08406
896	43431.97899
897	43427.65943
898	43425.5656
899	43420.41151
900	43410.57964
901	43406.82666
902	43405.6597
903	43405.01372
904	43404.34057
905	43402.30213
906	43401.40589
907	43392.22773
908	43390.56174
909	43377.32012
910	43374.93058
911	43368.55841
912	43365.43934
913	43363.67192
914	43363.1039
915	43360.00655
916	43359.78397
917	43359.17784
918	43349.63972
919	43339.49726
920	43339.15291
921	43334.54071
922	43334.01371
923	43330.61235
924	43320.25361
925	43319.09043
926	43316.06048
927	43315.50407
928	43314.15093
929	43313.19792
930	43311.04611
931	43307.43397
932	43307.20547
933	43306.2012
934	43294.0045
935	43292.45691
936	43287.40178
937	43286.2907
938	43284.23522
939	43281.13004
940	43279.75324
941	43278.5996
942	43276.41113
943	43274.83648
944	43270.75397
945	43268.48669
946	43266.02296
947	43261.16184
948	43258.89369
949	43250.85185
950	43249.72536
951	43246.61363
952	43245.31938
953	43243.08593
954	43242.90757
955	43239.49651
956	43237.29532
957	43233.13632
958	43224.24468
959	43209.6152
960	43209.32028
961	43197.404
962	43194.23934
963	43188.95671
964	43179.61735
965	43179.10726
966	43178.12994
967	43177.5851
968	43171.66522
969	43171.45903
970	43170.62633
971	43170.04712
972	43166.03766
973	43164.73635
974	43157.46057
975	43156.31905
976	43155.10617
977	43145.54001
978	43143.6677
979	43136.35797
980	43135.71224
981	43132.48633
982	43129.97606
983	43126.53862
984	43118.4872
985	43108.8404
986	43106.59773
987	43104.96083
988	43098.08535
989	43095.72064
990	43086.42849
991	43086.05674
992	43084.32834
993	43081.26792
994	43080.56176
995	43079.59886
996	43078.25447
997	43075.74355
998	43069.02331
999	43065.06964
1000	43063.75416
1001	43063.31125
1002	43050.91384
1003	43049.15953
1004	43040.17654
1005	43039.18836
1006	43037.95395
1007	43035.39189
1008	43026.93901
1009	43019.0634
1010	43013.24669
1011	43012.72779
1012	43003.68165
1013	42999.07629
1014	42990.04193
1015	42987.77703
1016	42978.92348
1017	42977.66934
1018	42976.72863
1019	42967.64136
1020	42964.0998
1021	42962.53755
1022	42956.94775
1023	42952.47151
1024	42951.20398
1025	42946.54159
1026	42940.02729
1027	42938.67588
1028	42932.5026
1029	42930.41656
1030	42927.86024
1031	42927.43915
1032	42925.18546
1033	42923.13649
1034	42922.42877
1035	42920.76477
1036	42919.3572
1037	42917.07845
1038	42914.93123
1039	42907.18298
1040	42905.98869
1041	42905.1342
1042	42899.83011
1043	42894.82619
1044	42891.46624
1045	42886.2054
1046	42880.83595
1047	42877.84842
1048	42876.27468
1049	42875.99427
1050	42874.48325
1051	42873.27766
1052	42872.48137
1053	42861.99194
1054	42860.54927
1055	42858.89688
1056	42856.15271
1057	42849.75478
1058	42844.373
1059	42841.72151
1060	42840.97652
1061	42826.88949
1062	42824.87816
1063	42811.56631
1064	42810.30964
1065	42806.74446
1066	42803.4505
1067	42801.4301
1068	42795.13149
1069	42794.65578
1070	42786.26126
1071	42778.05729
1072	42776.13549
1073	42775.92615
1074	42775.04884
1075	42773.20321
1076	42771.97689
1077	42771.43338
1078	42771.02943
1079	42768.76638
1080	42762.4286
1081	42759.85483
1082	42756.50685
1083	42755.31467
1084	42750.60372
1085	42748.88649
1086	42748.27024
1087	42742.13863
1088	42741.63038
1089	42734.53938
1090	42731.4347
1091	42727.3718
1092	42721.94305
1093	42719.29051
1094	42719.24052
1095	42714.20578
1096	42712.63242
1097	42710.72348
1098	42704.79907
1099	42700.22413
1100	42698.06819
1101	42697.33653
1102	42694.50818
1103	42693.76905
1104	42689.77174
1105	42686.58306
1106	42686.26345
1107	42684.04025
1108	42676.58556
1109	42672.9966
1110	42665.60939
1111	42660.14505
1112	42660.14479
1113	42659.51966
1114	42655.56604
1115	42653.02366
1116	42651.35817
1117	42645.7512
1118	42642.10751
1119	42637.80281
1120	42634.96616
1121	42627.00732
1122	42624.24442
1123	42623.50667
1124	42622.2083
1125	42616.52699
1126	42607.47397
1127	42603.32833
1128	42592.29299
1129	42592.21405
1130	42587.02317
1131	42586.94351
1132	42583.51891
1133	42574.69376
1134	42573.29536
1135	42571.01559
1136	42564.34669
1137	42559.19547
1138	42558.07463
1139	42553.20162
1140	42550.53665
1141	42547.4101
1142	42546.44125
1143	42545.31342
1144	42542.42455
1145	42541.77038
1146	42540.62738
1147	42539.59065
1148	42532.84589
1149	42527.60701
1150	42527.06803
1151	42519.6822
1152	42519.26426
1153	42512.41336
1154	42509.3767
1155	42505.57693
1156	42499.04509
1157	42497.4152
1158	42496.43218
1159	42488.43178
1160	42482.53566
1161	42481.64153
1162	42475.41354
1163	42472.98525
1164	42471.65528
1165	42470.18001
1166	42469.16219
1167	42463.98734
1168	42462.59732
1169	42458.87336
1170	42455.14513
1171	42449.64465
1172	42446.12299
1173	42440.83695
1174	42439.66936
1175	42431.96947
1176	42431.63342
1177	42431.51793
1178	42429.81437
1179	42425.31812
1180	42423.18069
1181	42421.84543
1182	42420.38707
1183	42410.39958
1184	42405.32038
1185	42403.4296
1186	42396.37799
1187	42395.20324
1188	42394.15672
1189	42384.81839
1190	42379.87362
1191	42379.07515
1192	42377.05088
1193	42376.43644
1194	42370.84313
1195	42368.58934
1196	42367.71065
1197	42366.95115
1198	42365.94421
1199	42356.30363
1200	42346.80632
1201	42340.66741
1202	42335.9515
1203	42335.4377
1204	42335.41023
1205	42331.35991
1206	42326.04314
1207	42322.80866
1208	42320.85981
1209	42318.32335
1210	42314.56178
1211	42313.5471
1212	42312.2617
1213	42310.91974
1214	42303.34386
1215	42302.46419
1216	42295.35112
1217	42293.43742
1218	42292.45201
1219	42291.18259
1220	42289.80968
1221	42286.31109
1222	42285.51709
1223	42280.89939
1224	42276.80857
1225	42275.826
1226	42274.81692
1227	42265.36579
1228	42262.54619
1229	42259.82796
1230	42258.13411
1231	42240.74752
1232	42240.52861
1233	42238.69296
1234	42234.2876
1235	42233.66208
1236	42225.27018
1237	42224.26191
1238	42224.16162
1239	42219.5442
1240	42213.26465
1241	42205.88202
1242	42204.11714
1243	42197.9536
1244	42195.80775
1245	42185.38085
1246	42183.26687
1247	42179.34281
1248	42178.04313
1249	42175.12649
1250	42173.64366
1251	42170.64467
1252	42167.07176
1253	42157.18811
1254	42155.75124
1255	42150.95748
1256	42149.77333
1257	42142.09245
1258	42138.31527
1259	42137.23805
1260	42135.75137
1261	42134.61329
1262	42132.81203
1263	42130.16924
1264	42127.96546
1265	42123.23171
1266	42117.7749
1267	42116.71112
1268	42114.91146
1269	42111.10827
1270	42109.99683
1271	42108.58252
1272	42106.16964
1273	42100.37909
1274	42099.34307
1275	42098.55592
1276	42096.55577
1277	42096.26937
1278	42092.35561
1279	42091.98142
1280	42091.39401
1281	42088.99551
1282	42086.41231
1283	42086.31049
1284	42080.98958
1285	42080.50096
1286	42079.10887
1287	42070.41994
1288	42070.10079
1289	42064.70884
1290	42058.02104
1291	42052.25512
1292	42052.15921
1293	42051.69371
1294	42050.18522
1295	42049.96117
1296	42049.25203
1297	42035.56634
1298	42032.29322
1299	42031.29001
1300	42023.27078
1301	42021.59777
1302	42020.82488
1303	42019.83947
1304	42011.57515
1305	42005.44548
1306	42001.6065
1307	41998.49564
1308	41992.60011
1309	41985.47262
1310	41983.88325
1311	41971.11523
1312	41968.35591
1313	41968.23557
1314	41964.86046
1315	41963.10321
1316	41960.32473
1317	41959.57161
1318	41955.79342
1319	41944.52261
1320	41942.71936
1321	41941.92309
1322	41939.38847
1323	41937.61928
1324	41925.18808
1325	41924.31196
1326	41923.07189
1327	41922.54703
1328	41922.38075
1329	41919.53024
1330	41916.49759
1331	41916.39003
1332	41907.66203
1333	41907.54489
1334	41905.21664
1335	41904.90879
1336	41903.81349
1337	41902.98392
1338	41902.69458
1339	41901.19826
1340	41897.74102
1341	41896.21967
1342	41895.82787
1343	41890.63568
1344	41889.75606
1345	41887.54531
1346	41887.45108
1347	41884.6947
1348	41883.55326
1349	41879.38084
1350	41878.94497
1351	41873.81919
1352	41872.79383
1353	41866.89987
1354	41863.4079
1355	41862.7171
1356	41860.73558
1357	41851.64686
1358	41849.50183
1359	41848.73396
1360	41842.2484
1361	41841.93951
1362	41840.7492
1363	41839.07643
1364	41837.80218
1365	41836.16737
1366	41833.84587
1367	41830.23152
1368	41825.05583
1369	41819.26054
1370	41816.22674
1371	41814.72104
1372	41808.00457
1373	41807.18199
1374	41805.89155
1375	41805.44407
1376	41803.76834
1377	41802.36756
1378	41800.76815
1379	41799.61783
1380	41797.56215
1381	41796.20703
1382	41796.14881
1383	41795.24702
1384	41785.58809
1385	41780.19495
1386	41779.68088
1387	41772.83591
1388	41771.05167
1389	41770.91739
1390	41768.35178
1391	41757.50943
1392	41749.90991
1393	41748.72758
1394	41743.43119
1395	41740.68485
1396	41737.39998
1397	41734.76427
1398	41729.17718
1399	41727.52106
1400	41719.355
1401	41718.06873
1402	41711.48864
1403	41709.02475
1404	41700.46252
1405	41696.78704
1406	41693.3521
1407	41689.89066
1408	41683.7351
1409	41676.1616
1410	41674.93009
1411	41670.73167
1412	41669.74793
1413	41667.45588
1414	41666.94816
1415	41660.90536
1416	41659.68048
1417	41658.44541
1418	41654.38531
1419	41653.8755
1420	41648.36377
1421	41645.96439
1422	41644.04206
1423	41642.33053
1424	41639.6528
1425	41637.50291
1426	41629.15813
1427	41628.61588
1428	41626.78202
1429	41623.42776
1430	41619.10948
1431	41617.56126
1432	41614.86487
1433	41606.40751
1434	41605.79589
1435	41601.07203
1436	41598.53387
1437	41593.93264
1438	41593.46593
1439	41591.76912
1440	41591.44147
1441	41577.52263
1442	41577.10387
1443	41576.77302
1444	41575.31879
1445	41570.52606
1446	41570.22849
1447	41565.45749
1448	41564.54634
1449	41564.29894
1450	41563.6677
1451	41562.13614
1452	41561.12605
1453	41555.65768
1454	41546.52923
1455	41542.05203
1456	41540.45876
1457	41535.31588
1458	41529.05554
1459	41527.58154
1460	41522.63194
1461	41520.93871
1462	41520.06088
1463	41514.73176
1464	41506.58353
1465	41500.15296
1466	41494.18523
1467	41489.26751
1468	41487.95424
1469	41486.17094
1470	41485.75484
1471	41478.43018
1472	41472.96223
1473	41469.85773
1474	41461.44202
1475	41460.51089
1476	41458.4703
1477	41457.35198
1478	41456.32001
1479	41455.29955
1480	41454.27536
1481	41450.58645
1482	41449.92589
1483	41448.47462
1484	41447.52487
1485	41445.72557
1486	41444.46511
1487	41436.96022
1488	41436.58711
1489	41435.08151
1490	41432.48374
1491	41428.32486
1492	41427.53592
1493	41426.86445
1494	41426.00702
1495	41425.79191
1496	41423.2612
1497	41416.06245
1498	41412.15335
1499	41407.82365
1500	41405.47981
1501	41405.34591
1502	41402.46439
1503	41402.21081
1504	41400.91775
1505	41399.86771
1506	41399.45241
1507	41398.45974
1508	41396.3713
1509	41387.59994
1510	41385.33159
1511	41376.6711
1512	41375.96841
1513	41372.7437
1514	41369.95477
1515	41367.81225
1516	41359.20245
1517	41358.40399
1518	41356.55435
1519	41351.08985
1520	41349.54178
1521	41348.17802
1522	41346.80619
1523	41336.34155
1524	41324.5264
1525	41321.35065
1526	41320.21662
1527	41319.05195
1528	41317.05449
1529	41315.40573
1530	41306.00024
1531	41301.02527
1532	41296.21355
1533	41294.06112
1534	41290.9806
1535	41290.91892
1536	41286.55066
1537	41284.22544
1538	41280.87906
1539	41280.51161
1540	41275.52955
1541	41271.41552
1542	41268.90213
1543	41264.32831
1544	41261.47204
1545	41261.44924
1546	41258.81634
1547	41252.90808
1548	41251.8003
1549	41251.14827
1550	41249.04602
1551	41244.58877
1552	41243.26696
1553	41239.96368
1554	41238.20475
1555	41233.68336
1556	41233.28099
1557	41232.21788
1558	41228.41012
1559	41226.99058
1560	41226.27621
1561	41218.62907
1562	41214.54019
1563	41207.68605
1564	41203.93565
1565	41200.90358
1566	41199.10239
1567	41197.78215
1568	41196.34707
1569	41195.20931
1570	41195.05966
1571	41194.37926
1572	41192.28509
1573	41189.35174
1574	41187.22123
1575	41186.42415
1576	41185.85094
1577	41181.61062
1578	41179.32155
1579	41177.96568
1580	41171.38874
1581	41166.87223
1582	41162.65217
1583	41152.79769
1584	41151.18466
1585	41147.45812
1586	41144.89178
1587	41144.85986
1588	41143.45247
1589	41141.11103
1590	41140.81127
1591	41139.0747
1592	41134.85194
1593	41134.00217
1594	41129.99654
1595	41126.2781
1596	41125.14201
1597	41122.80622
1598	41122.51046
1599	41115.90958
1600	41115.63186
1601	41115.13071
1602	41112.96768
1603	41110.99461
1604	41110.71478
1605	41109.62657
1606	41108.01759
1607	41104.77593
1608	41102.38391
1609	41101.43445
1610	41099.58865
1611	41094.03713
1612	41092.31535
1613	41092.2485
1614	41091.50287
1615	41090.25707
1616	41090.13306
1617	41087.08037
1618	41079.58179
1619	41072.31717
1620	41070.59328
1621	41065.02787
1622	41064.23123
1623	41063.5389
1624	41062.10083
1625	41062.02873
1626	41056.88255
1627	41055.82182
1628	41055.2187
1629	41053.03756
1630	41043.66932
1631	41041.64236
1632	41036.56732
1633	41036.46552
1634	41035.02053
1635	41033.13122
1636	41025.28252
1637	41022.73119
1638	41022.10637
1639	41008.40813
1640	41005.91065
1641	41003.30849
1642	40999.87279
1643	40998.36251
1644	40996.91462
1645	40995.90064
1646	40993.01675
1647	40990.36508
1648	40989.56158
1649	40987.47911
1650	40986.41646
1651	40982.17883
1652	40972.24709
1653	40971.19485
1654	40971.1944
1655	40966.63088
1656	40966.4734
1657	40964.57589
1658	40962.181
1659	40957.45692
1660	40955.5931
1661	40952.42573
1662	40952.36654
1663	40948.00629
1664	40946.49386
1665	40945.54767
