iter	RMSE
291	46553.84895
292	46540.44717
293	46532.03626
294	46531.92535
295	46529.99238
296	46528.51167
297	46525.06304
298	46513.97765
299	46504.35699
300	46504.20273
301	46504.09315
302	46503.17508
303	46486.76682
304	46480.24203
305	46462.27622
306	46461.82506
307	46456.92823
308	46456.35787
309	46450.62704
310	46443.03703
311	46433.7522
312	46431.09374
313	46421.68218
314	46411.10871
315	46408.83457
316	46407.07401
317	46406.21869
318	46402.93069
319	46402.74821
320	46395.81432
321	46394.49454
322	46383.35457
323	46381.66863
324	46381.66726
325	46377.70012
326	46377.52216
327	46377.14598
328	46356.6013
329	46343.52548
330	46342.3441
331	46332.53998
332	46332.17619
333	46331.54518
334	46330.3911
335	46329.98575
336	46324.22767
337	46317.11196
338	46310.05048
339	46308.20708
340	46307.2016
341	46301.89542
342	46300.73007
343	46291.89947
344	46290.21333
345	46289.27206
346	46289.19716
347	46279.79017
348	46279.35147
349	46270.60633
350	46268.49803
351	46259.56255
352	46258.37679
353	46256.12701
354	46240.50513
355	46235.88531
356	46230.09278
357	46221.13118
358	46220.35986
359	46219.62475
360	46209.1935
361	46205.17031
362	46194.99307
363	46185.07513
364	46181.62541
365	46181.15999
366	46180.17183
367	46178.48666
368	46172.55141
369	46170.94591
370	46169.19546
371	46168.85721
372	46167.9935
373	46167.49902
374	46164.14114
375	46164.06062
376	46155.35261
377	46152.87236
378	46151.90643
379	46138.22436
380	46133.78738
381	46124.37319
382	46122.38384
383	46116.87263
384	46115.60864
385	46113.26343
386	46106.6495
387	46102.29389
388	46098.05222
389	46093.2783
390	46086.84577
391	46085.98038
392	46083.75148
393	46083.22034
394	46081.77031
395	46081.27057
396	46073.99167
397	46072.92643
398	46068.83724
399	46067.63621
400	46060.21971
401	46057.83495
402	46049.76915
403	46049.13278
404	46042.74231
405	46027.67725
406	46025.47645
407	46025.01001
408	46024.74079
409	46023.13512
410	46015.39817
411	46013.15143
412	46011.2641
413	46005.31593
414	46002.07636
415	46000.84619
416	46000.22095
417	46000.13095
418	45999.57802
419	45995.03025
420	45990.29521
421	45983.16249
422	45982.58906
423	45981.80088
424	45980.69157
425	45966.23201
426	45954.58922
427	45952.90465
428	45949.46182
429	45948.94218
430	45945.22211
431	45944.77763
432	45944.29307
433	45941.85016
434	45939.26431
435	45929.80673
436	45925.07499
437	45924.94001
438	45918.81141
439	45916.5151
440	45909.42717
441	45907.54274
442	45905.73094
443	45896.93247
444	45894.79842
445	45884.15298
446	45878.31548
447	45876.82262
448	45869.81236
449	45868.90906
450	45865.97324
451	45859.64461
452	45853.56498
453	45847.4322
454	45840.82182
455	45836.0419
456	45830.71409
457	45829.45041
458	45820.50021
459	45816.70791
460	45816.50875
461	45816.01795
462	45815.08112
463	45814.41705
464	45809.46942
465	45809.36973
466	45806.24675
467	45805.98134
468	45799.93146
469	45799.47348
470	45789.75169
471	45789.44534
472	45788.2817
473	45779.95139
474	45775.21792
475	45775.17598
476	45771.62675
477	45767.77056
478	45767.6931
479	45763.21479
480	45760.88329
481	45757.46039
482	45756.18669
483	45745.8588
484	45740.3422
485	45737.01573
486	45736.14356
487	45732.88953
488	45728.42934
489	45726.42215
490	45716.70749
491	45713.17327
492	45709.75462
493	45708.90247
494	45701.10507
495	45699.89354
496	45689.23183
497	45688.73688
498	45680.10667
499	45678.37923
500	45666.80752
501	45666.64482
502	45665.17189
503	45660.02935
504	45652.69699
505	45647.34063
506	45641.60779
507	45639.85031
508	45639.17547
509	45633.78671
510	45617.02094
511	45605.30384
512	45604.23942
513	45600.53654
514	45597.336
515	45595.79764
516	45593.8041
517	45586.11087
518	45580.39641
519	45580.00215
520	45579.92916
521	45572.12272
522	45564.07407
523	45563.32064
524	45554.29986
525	45552.45039
526	45539.6111
527	45538.08524
528	45526.34582
529	45520.82086
530	45515.1804
531	45509.12923
532	45509.11269
533	45508.89853
534	45508.4059
535	45508.40521
536	45504.7909
537	45498.68425
538	45493.23781
539	45493.00093
540	45492.47434
541	45483.96626
542	45481.71399
543	45479.38846
544	45464.38516
545	45463.93025
546	45456.48451
547	45451.53868
548	45442.51992
549	45434.81992
550	45426.17708
551	45422.73018
552	45405.26415
553	45401.41046
554	45390.95961
555	45383.57268
556	45383.57122
557	45381.4066
558	45379.11946
559	45373.34208
560	45366.90859
561	45359.2439
562	45353.51259
563	45352.82315
564	45352.81772
565	45352.55143
566	45342.90615
567	45342.49185
568	45337.47489
569	45335.32466
570	45331.55922
571	45331.44828
572	45329.20138
573	45327.72753
574	45327.38049
575	45327.20873
576	45318.91177
577	45314.48808
578	45307.79849
579	45307.50006
580	45304.89956
581	45299.98597
582	45290.55092
583	45283.98703
584	45281.18164
585	45277.94842
586	45271.18908
587	45271.09457
588	45263.91972
589	45254.067
590	45236.65223
591	45229.88477
592	45227.19484
593	45217.81301
594	45213.49725
595	45213.16625
596	45202.89359
597	45197.30227
598	45196.30127
599	45190.91392
600	45186.83241
601	45186.81912
602	45181.55066
603	45178.85046
604	45162.5638
605	45156.09965
606	45140.60403
607	45137.71369
608	45137.20346
609	45132.03654
610	45131.60141
611	45130.42294
612	45130.21211
613	45129.24338
614	45128.34911
615	45126.40823
616	45120.18455
617	45115.74534
618	45113.66695
619	45111.07541
620	45110.72275
621	45110.00871
622	45109.85218
623	45108.02514
624	45107.74678
625	45105.11609
626	45098.80649
627	45098.68808
628	45093.49577
629	45091.21929
630	45091.21906
631	45091.08495
632	45089.24295
633	45088.98058
634	45084.01501
635	45074.87634
636	45073.39247
637	45072.48451
638	45070.40142
639	45064.13583
640	45062.44523
641	45062.13988
642	45059.76964
643	45057.95094
644	45057.50598
645	45057.35495
646	45057.11796
647	45054.13522
648	45043.60328
649	45038.38029
650	45036.06104
651	45030.98306
652	45030.53353
653	45016.79525
654	45011.76672
655	45009.98562
656	45002.87561
657	44992.09794
658	44987.16822
659	44982.80633
660	44982.71662
661	44982.71197
662	44979.99949
663	44977.50704
664	44973.26103
665	44973.13574
666	44968.12604
667	44965.48329
668	44963.73977
669	44962.13543
670	44960.31385
671	44960.02871
672	44955.81735
673	44948.59566
674	44945.61478
675	44942.33984
676	44937.13801
677	44928.89781
678	44921.85099
679	44919.26062
680	44913.44287
681	44913.1313
682	44898.12567
683	44891.31809
684	44887.95575
685	44886.70542
686	44882.22973
687	44881.62808
688	44877.78564
689	44871.22176
690	44871.2165
691	44870.15016
692	44870.01621
693	44863.37349
694	44859.65783
695	44852.44612
696	44852.44566
697	44852.27003
698	44843.12182
699	44842.86967
700	44842.66287
701	44842.3316
702	44840.40888
703	44838.15969
704	44835.0756
705	44835.06081
706	44829.46262
707	44828.23157
708	44821.9743
709	44820.97014
710	44818.09202
711	44816.95407
712	44814.04205
713	44813.92316
714	44805.05261
715	44804.42875
716	44804.28363
717	44801.55667
718	44789.9453
719	44789.70992
720	44789.59644
721	44786.47999
722	44782.29839
723	44782.07169
724	44780.9918
725	44777.65762
726	44777.32676
727	44777.32652
728	44773.99434
729	44767.70842
730	44764.0406
731	44756.09225
732	44746.88459
733	44741.93532
734	44738.19126
735	44733.56719
736	44732.19448
737	44730.89743
738	44730.88564
739	44726.99623
740	44720.90465
741	44720.90448
742	44720.69072
743	44716.33939
744	44705.03732
745	44703.78139
746	44702.27394
747	44697.25725
748	44697.21733
749	44696.1113
750	44690.55283
751	44690.14163
752	44679.96189
753	44678.36799
754	44676.00705
755	44665.57935
756	44665.54957
757	44665.49163
758	44658.80487
759	44654.43818
760	44652.55901
761	44652.42707
762	44644.03895
763	44641.81714
764	44637.30038
765	44636.44105
766	44628.83202
767	44625.41275
768	44624.04336
769	44621.74591
770	44614.74859
771	44614.74854
772	44607.56025
773	44606.09651
774	44601.72076
775	44598.35032
776	44589.15886
777	44589.05921
778	44578.03201
779	44575.09154
780	44571.04732
781	44570.43309
782	44561.98066
783	44557.07354
784	44556.18742
785	44555.93047
786	44547.2906
787	44543.18691
788	44541.89688
789	44541.31746
790	44534.83955
791	44520.94866
792	44520.54906
793	44515.68289
794	44515.26929
795	44515.14474
796	44507.66201
797	44507.4047
798	44494.49113
799	44484.65924
800	44483.4175
801	44480.18863
802	44475.74446
803	44473.20984
804	44472.07892
805	44471.79922
806	44464.98758
807	44464.67855
808	44463.5988
809	44460.22792
810	44459.05421
811	44458.4088
812	44454.28081
813	44451.42823
814	44449.83855
815	44443.6625
816	44439.37481
817	44438.96761
818	44430.63855
819	44428.39942
820	44425.27973
821	44424.94499
822	44415.26003
823	44408.7687
824	44408.53377
825	44406.87883
826	44401.84336
827	44401.57857
828	44399.08171
829	44399.01502
830	44393.71486
831	44392.46253
832	44392.03356
833	44388.39086
834	44386.47401
835	44386.45308
836	44380.0543
837	44379.23544
838	44376.05186
839	44369.11262
840	44368.91678
841	44368.67112
842	44367.92254
843	44364.59015
844	44357.64635
845	44356.02854
846	44353.18365
847	44352.94985
848	44348.00285
849	44347.02727
850	44341.10283
851	44341.06713
852	44330.25015
853	44330.0096
854	44329.71587
855	44329.71585
856	44328.15225
857	44323.81164
858	44320.47617
859	44315.66323
860	44313.97115
861	44304.92726
862	44298.67677
863	44291.31463
864	44280.38178
865	44279.47794
866	44279.31241
867	44279.21912
868	44274.68134
869	44271.5704
870	44267.70881
871	44260.56771
872	44252.30923
873	44243.39475
874	44234.0827
875	44224.01463
876	44217.49157
877	44205.94005
878	44200.75023
879	44200.66209
880	44196.57591
881	44193.48456
882	44192.17087
883	44191.90703
884	44188.95482
885	44176.79626
886	44169.29119
887	44168.02047
888	44167.93705
889	44167.74639
890	44154.96643
891	44147.36667
892	44144.60695
893	44144.54366
894	44142.21255
895	44141.29144
896	44138.87715
897	44133.99873
898	44130.17989
899	44119.59214
900	44117.04115
901	44111.84984
902	44107.1388
903	44097.38625
904	44096.68501
905	44090.5884
906	44083.68088
907	44076.26474
908	44069.47699
909	44069.30076
910	44069.07462
911	44066.84158
912	44058.20899
913	44057.21039
914	44057.16083
915	44047.65169
916	44045.15345
917	44044.98201
918	44044.87557
919	44042.1589
920	44037.77051
921	44037.60999
922	44037.34935
923	44031.74953
924	44025.65476
925	44025.23083
926	44024.89399
927	44021.21238
928	44018.70586
929	44018.70578
930	44017.63958
931	44008.16297
932	44006.67761
933	43987.57847
934	43981.99965
935	43981.99957
936	43980.91836
937	43979.40562
938	43975.95542
939	43971.53128
940	43971.08318
941	43971.08317
942	43965.7891
943	43954.70017
944	43951.20993
945	43947.05211
946	43937.05566
947	43936.9793
948	43925.39893
949	43922.53671
950	43912.66828
951	43911.64496
952	43909.47354
953	43909.35366
954	43901.31153
955	43897.95817
956	43892.92555
957	43891.17667
958	43891.17658
959	43879.36743
960	43877.27051
961	43875.18184
962	43873.76026
963	43872.23555
964	43867.94245
965	43866.13869
966	43864.25734
967	43861.19441
968	43859.14109
969	43856.56041
970	43848.1274
971	43847.75787
972	43847.7577
973	43845.61787
974	43845.48203
975	43845.11807
976	43825.99461
977	43825.18231
978	43818.3769
979	43818.29589
980	43812.71113
981	43812.61521
982	43812.54147
983	43812.50423
984	43812.4212
985	43809.14252
986	43804.17246
987	43792.98496
988	43785.84266
989	43783.18079
990	43782.12519
991	43780.31609
992	43777.36642
993	43775.70506
994	43773.31426
995	43770.75706
996	43768.75276
997	43765.25051
998	43764.41092
999	43762.98823
1000	43758.3496
1001	43755.91303
1002	43748.94591
1003	43741.0536
1004	43736.23466
1005	43736.23333
1006	43730.04041
1007	43727.37959
1008	43723.08258
1009	43715.5609
1010	43715.37565
1011	43713.91838
1012	43712.81317
1013	43712.57194
1014	43711.69601
1015	43711.696
1016	43709.28533
1017	43702.05314
1018	43700.63053
1019	43693.55044
1020	43693.22805
1021	43691.24705
1022	43689.52492
1023	43684.51319
1024	43684.2615
1025	43679.30355
1026	43674.47744
1027	43670.61328
1028	43666.27874
1029	43661.46527
1030	43655.40143
1031	43637.80187
1032	43637.54077
1033	43635.43812
1034	43629.84815
1035	43628.86953
1036	43628.35531
1037	43627.95309
1038	43627.67126
1039	43618.37926
1040	43617.18978
1041	43611.69514
1042	43603.65396
1043	43602.55549
1044	43594.82109
1045	43588.75752
1046	43583.98625
1047	43579.20119
1048	43576.94821
1049	43571.00015
1050	43566.40509
1051	43557.21078
1052	43553.09279
1053	43551.2525
1054	43541.22586
1055	43537.3914
1056	43537.38156
1057	43534.43811
1058	43530.93639
1059	43528.87739
1060	43528.45248
1061	43528.45072
1062	43521.65954
1063	43517.61976
1064	43515.41236
1065	43508.22005
1066	43503.65048
1067	43502.22972
1068	43495.7778
1069	43492.97274
1070	43492.6001
1071	43492.34877
1072	43492.09395
1073	43489.56003
1074	43488.14065
1075	43487.88263
1076	43485.10249
1077	43484.82316
1078	43481.69277
1079	43481.53649
1080	43478.09308
1081	43475.20091
1082	43473.75557
1083	43466.64077
1084	43459.90067
1085	43457.58109
1086	43457.1478
1087	43448.90655
1088	43442.46597
1089	43438.94127
1090	43437.87007
1091	43426.1167
1092	43421.11471
1093	43415.90904
1094	43410.12357
1095	43405.20197
1096	43397.05362
1097	43396.08143
1098	43384.40193
1099	43378.85031
1100	43374.81544
1101	43374.72702
1102	43374.21795
1103	43374.21795
1104	43369.41809
1105	43369.25336
1106	43368.18669
1107	43368.1863
1108	43363.92988
1109	43359.45367
1110	43350.78054
1111	43348.98743
1112	43348.76542
1113	43340.12049
1114	43338.58592
1115	43337.67879
1116	43331.44763
1117	43327.38157
1118	43326.08345
1119	43323.85074
1120	43316.33503
1121	43312.95028
1122	43310.40445
1123	43309.18158
1124	43309.16119
1125	43289.52594
1126	43282.09591
1127	43275.85368
1128	43274.21675
1129	43264.34297
1130	43255.45248
1131	43253.95067
1132	43252.8616
1133	43249.29729
1134	43242.14189
1135	43237.87499
1136	43237.29328
1137	43235.36399
1138	43232.365
1139	43227.25
1140	43225.50798
1141	43224.09445
1142	43218.57877
1143	43213.24749
1144	43209.23537
1145	43204.72267
1146	43202.69345
1147	43196.7943
1148	43196.77998
1149	43191.45354
1150	43190.95171
1151	43188.30318
1152	43187.37865
1153	43180.88041
1154	43179.93529
1155	43169.77793
1156	43166.36505
1157	43161.36123
1158	43161.23905
1159	43158.40336
1160	43158.24241
1161	43154.72921
1162	43151.48723
1163	43149.11758
1164	43149.11758
1165	43146.25218
1166	43145.79869
1167	43143.3269
1168	43132.10556
1169	43131.98793
1170	43130.2266
1171	43128.7177
1172	43126.25133
1173	43125.72821
1174	43124.44447
1175	43122.78675
1176	43118.22296
1177	43112.23066
1178	43109.97125
1179	43099.98129
1180	43099.07459
1181	43097.86198
1182	43092.48333
1183	43089.94773
1184	43083.24828
1185	43082.53628
1186	43077.71141
1187	43069.46402
1188	43069.43107
1189	43068.62416
1190	43068.59176
1191	43068.58368
1192	43063.57573
1193	43058.06678
1194	43046.68566
1195	43035.74156
1196	43034.71159
1197	43026.03364
1198	43021.73408
1199	43021.53894
1200	43017.1501
1201	43011.73154
1202	43011.49562
1203	43006.77834
1204	42994.64596
1205	42991.88257
1206	42979.5218
1207	42978.48371
1208	42974.39182
1209	42974.23816
1210	42969.93501
1211	42967.43516
1212	42960.42275
1213	42958.30948
1214	42946.78517
1215	42946.31522
1216	42928.10666
1217	42922.86848
1218	42919.95807
1219	42918.31073
1220	42916.72602
1221	42915.81347
1222	42904.78706
1223	42902.8543
1224	42898.53941
1225	42898.28074
1226	42897.18855
1227	42896.5073
1228	42893.33249
1229	42889.73754
1230	42886.52866
1231	42886.319
1232	42885.68233
1233	42883.89583
1234	42876.13155
1235	42873.43857
1236	42859.22713
1237	42858.57255
1238	42858.27022
1239	42856.41108
1240	42850.20906
1241	42845.6924
1242	42844.18475
1243	42842.19535
1244	42841.85751
1245	42838.98406
1246	42834.9412
1247	42822.38331
1248	42815.2035
1249	42813.13863
1250	42809.24808
1251	42806.06117
1252	42802.43008
1253	42802.42844
1254	42797.64803
1255	42789.04208
1256	42788.88225
1257	42786.75841
1258	42785.61175
1259	42785.3425
1260	42781.24925
1261	42771.77387
1262	42768.47374
1263	42764.03293
1264	42759.46854
1265	42752.01283
1266	42748.50065
1267	42745.47886
1268	42743.66951
1269	42743.40286
1270	42728.60097
1271	42723.59614
1272	42714.60556
1273	42711.63425
1274	42707.76734
1275	42707.74632
1276	42704.93225
1277	42704.40681
1278	42701.52678
1279	42698.73504
1280	42698.16426
1281	42683.19113
1282	42680.96522
1283	42673.31656
1284	42673.23854
1285	42667.99134
1286	42662.29261
1287	42660.52342
1288	42655.67058
1289	42651.23159
1290	42651.13176
1291	42646.59348
1292	42644.2676
1293	42643.90373
1294	42643.88869
1295	42631.03212
1296	42631.00656
1297	42629.50011
1298	42629.27863
1299	42624.90108
1300	42621.33942
1301	42618.35535
1302	42614.27204
1303	42609.92982
1304	42608.29241
1305	42604.38981
1306	42603.36189
1307	42599.96863
1308	42594.40473
1309	42592.61996
1310	42591.37309
1311	42588.69527
1312	42587.43619
1313	42576.49689
1314	42571.23406
1315	42570.50803
1316	42563.35548
1317	42563.35087
1318	42562.45618
1319	42560.9418
1320	42556.81481
1321	42554.11496
1322	42554.11495
1323	42550.69319
1324	42543.73403
1325	42543.52001
1326	42540.86838
1327	42535.41361
1328	42529.47293
1329	42517.26113
1330	42515.90435
1331	42514.21908
1332	42511.57045
1333	42511.18118
1334	42510.22826
1335	42504.80451
1336	42504.68768
1337	42492.11038
1338	42485.80001
1339	42485.76713
1340	42482.04064
1341	42470.38461
1342	42470.23734
1343	42459.63994
1344	42458.30954
1345	42450.38846
1346	42447.06949
1347	42446.59553
1348	42443.50537
1349	42440.10483
1350	42434.01458
1351	42433.1006
1352	42431.19443
1353	42426.55736
1354	42424.88368
1355	42416.29676
1356	42412.56372
1357	42412.55131
1358	42407.19649
1359	42393.08595
1360	42391.06014
1361	42388.14504
1362	42384.59291
1363	42380.31721
1364	42377.14075
1365	42371.44382
1366	42371.30982
1367	42365.68507
1368	42362.90469
1369	42359.21301
1370	42355.49566
1371	42350.52518
1372	42348.5693
1373	42345.17072
1374	42339.61888
1375	42332.90342
1376	42331.52488
1377	42331.48891
1378	42330.72052
1379	42324.94382
1380	42323.43605
1381	42319.78606
1382	42318.34197
1383	42314.86944
1384	42312.10043
1385	42307.55389
1386	42300.67319
1387	42293.19351
1388	42287.56707
1389	42282.04196
1390	42276.56783
1391	42272.88466
1392	42272.55558
1393	42268.03968
1394	42266.94583
1395	42263.1576
1396	42259.35816
1397	42259.00267
1398	42257.77791
1399	42253.7478
1400	42253.74316
1401	42251.99408
1402	42251.60743
1403	42250.82665
1404	42245.9476
1405	42245.91837
1406	42242.61864
1407	42238.39605
1408	42237.30609
1409	42233.94484
1410	42230.66074
1411	42229.13206
1412	42222.15416
1413	42220.03795
1414	42215.85739
1415	42214.86375
1416	42213.62884
1417	42207.25893
1418	42200.29081
1419	42195.92009
1420	42190.68721
1421	42184.96991
1422	42176.49898
1423	42171.46388
1424	42171.46385
1425	42166.62999
1426	42164.30758
1427	42163.30893
1428	42157.36249
1429	42153.81437
1430	42148.53034
1431	42147.16265
1432	42135.54787
1433	42134.95914
1434	42131.26375
1435	42128.66922
1436	42124.60913
1437	42123.82625
1438	42120.17954
1439	42103.9308
1440	42096.69343
1441	42094.79341
1442	42083.65997
1443	42082.9286
1444	42081.25131
1445	42075.63686
1446	42069.25267
1447	42066.64779
1448	42065.15318
1449	42065.05569
1450	42064.3078
1451	42060.21959
1452	42058.364
1453	42057.64338
1454	42051.99016
1455	42045.96062
1456	42045.20357
1457	42040.24744
1458	42036.49425
1459	42033.18127
1460	42029.37678
1461	42025.67097
1462	42023.02452
1463	42020.65433
1464	42017.83713
1465	42017.78116
1466	42014.21187
1467	42012.17797
1468	42011.60498
1469	42008.96076
1470	42008.72168
1471	42005.84855
1472	42003.66248
1473	42000.49471
1474	41996.9413
1475	41988.90837
1476	41988.80773
1477	41984.59814
1478	41983.38518
1479	41981.81001
1480	41976.9954
1481	41975.48434
1482	41974.02353
1483	41967.07189
1484	41966.21439
1485	41957.54163
1486	41940.12966
1487	41937.58103
1488	41935.32993
1489	41931.62856
1490	41928.62678
1491	41920.87246
1492	41920.80297
1493	41917.51282
1494	41914.70168
1495	41912.08827
1496	41911.7844
1497	41901.02136
1498	41894.95827
1499	41892.42275
1500	41888.32542
1501	41887.62931
1502	41882.2943
1503	41881.89213
1504	41868.65745
1505	41867.34701
1506	41862.47415
1507	41858.98634
1508	41857.23284
1509	41851.55289
1510	41848.15697
1511	41847.60414
1512	41844.17444
1513	41842.13268
1514	41840.18838
1515	41828.72834
1516	41824.76087
1517	41823.8191
1518	41820.85752
1519	41817.03285
1520	41816.49299
1521	41816.11946
1522	41810.83912
1523	41798.6975
1524	41796.46923
1525	41794.84858
1526	41789.71357
1527	41787.55829
1528	41786.88209
1529	41783.7596
1530	41781.49215
1531	41779.2078
1532	41777.54569
1533	41768.03663
1534	41767.44525
1535	41763.53802
1536	41761.44323
1537	41760.95195
1538	41758.26906
1539	41751.46511
1540	41749.87414
1541	41746.07364
1542	41744.51029
1543	41743.76661
1544	41743.6758
1545	41740.217
1546	41735.28065
1547	41730.91456
1548	41726.04966
1549	41724.0275
1550	41715.54277
1551	41707.41864
1552	41705.39489
1553	41704.32422
1554	41695.28826
1555	41691.4413
1556	41684.57723
1557	41681.07417
1558	41676.08156
1559	41674.13446
1560	41671.52885
1561	41671.12094
1562	41660.71669
1563	41657.64176
1564	41651.20054
1565	41650.08125
1566	41648.24618
1567	41645.91761
1568	41642.92017
1569	41630.95243
1570	41622.4966
1571	41621.28577
1572	41619.7081
1573	41619.58726
1574	41617.05971
1575	41615.16667
1576	41608.91977
1577	41603.79137
1578	41599.31935
1579	41597.50717
1580	41595.17341
1581	41592.10771
1582	41589.34147
1583	41588.60513
1584	41585.47623
1585	41582.04471
1586	41575.1751
1587	41559.45304
1588	41557.3108
1589	41555.20052
1590	41552.84452
1591	41548.06533
1592	41546.82193
1593	41544.19742
1594	41541.95135
1595	41540.99823
1596	41537.5257
1597	41537.01091
1598	41532.02571
1599	41530.38515
1600	41530.27074
1601	41530.24826
1602	41527.75476
1603	41524.40929
1604	41515.4461
1605	41509.16986
1606	41508.58762
1607	41508.41278
1608	41506.18225
1609	41499.77537
1610	41494.61568
1611	41493.91668
1612	41491.76532
1613	41489.09422
1614	41484.50198
1615	41481.48655
1616	41480.61507
1617	41479.72355
1618	41478.25011
1619	41476.33677
1620	41474.56046
1621	41473.32036
1622	41472.54801
1623	41470.83358
1624	41470.70384
1625	41466.4823
1626	41466.16908
1627	41465.49364
1628	41462.48712
1629	41455.28545
1630	41454.68518
1631	41454.04589
1632	41449.33564
1633	41449.33563
1634	41446.9672
1635	41446.69831
1636	41442.79237
1637	41442.25474
1638	41438.38663
1639	41435.01432
1640	41427.99985
1641	41426.19949
1642	41423.84036
1643	41420.12393
1644	41417.65794
1645	41417.02823
1646	41416.40608
1647	41413.84542
1648	41407.91281
1649	41403.7718
1650	41402.51474
1651	41395.28305
1652	41390.80161
1653	41389.40842
1654	41388.35583
1655	41388.09988
1656	41382.90582
1657	41380.33667
1658	41378.34831
1659	41376.59756
1660	41375.8994
1661	41374.66573
1662	41371.79222
1663	41368.47679
1664	41362.86766
1665	41357.69637
