iter	Passed	Remaining
158	486	4739
159	488	4730
160	493	4741
161	496	4735
162	498	4724
163	499	4704
164	502	4697
165	505	4694
166	509	4700
167	512	4697
168	516	4703
169	518	4692
170	519	4672
171	522	4665
172	526	4673
173	531	4683
174	535	4691
175	540	4702
176	544	4709
177	545	4693
178	550	4704
179	555	4711
180	559	4719
181	562	4716
182	566	4722
183	569	4719
184	572	4714
185	576	4716
186	579	4710
187	582	4706
188	584	4694
189	586	4688
190	589	4684
191	593	4688
192	597	4693
193	602	4703
194	607	4717
195	611	4714
196	614	4714
197	618	4717
198	622	4717
199	626	4721
200	627	4707
201	629	4696
202	634	4705
203	638	4707
204	644	4722
205	646	4714
206	648	4704
207	651	4694
208	654	4694
209	659	4700
210	662	4701
211	664	4692
212	666	4679
213	670	4684
214	674	4682
215	676	4674
216	681	4681
217	683	4672
218	686	4666
219	691	4675
220	696	4684
221	699	4680
222	701	4673
223	707	4686
224	710	4685
225	714	4688
226	718	4687
227	721	4683
228	724	4679
229	728	4679
230	730	4669
231	734	4672
232	739	4684
233	742	4679
234	745	4672
235	746	4653
236	747	4639
237	751	4640
238	755	4642
239	758	4636
240	761	4633
241	765	4634
242	768	4632
243	772	4632
244	773	4619
245	775	4608
246	777	4599
247	780	4594
248	782	4584
249	789	4601
250	792	4600
251	794	4591
252	797	4584
253	800	4580
254	804	4582
255	806	4575
256	807	4560
257	810	4555
258	813	4552
259	818	4557
260	822	4560
261	826	4560
262	828	4554
263	831	4547
264	832	4533
265	836	4536
266	840	4533
267	842	4528
268	845	4522
269	847	4514
270	851	4513
271	853	4504
272	855	4499
273	860	4501
274	862	4492
275	865	4491
276	867	4481
277	872	4488
278	874	4479
279	877	4475
280	879	4466
281	880	4451
282	884	4451
283	887	4450
284	889	4443
285	894	4447
286	897	4443
287	900	4441
288	904	4439
289	907	4436
290	912	4443
291	917	4447
292	920	4445
293	924	4448
294	926	4439
295	933	4451
296	936	4450
297	939	4444
298	942	4442
299	944	4433
300	949	4437
301	950	4426
302	953	4421
303	957	4424
304	959	4415
305	964	4417
306	967	4416
307	970	4412
308	973	4407
309	974	4396
310	998	4483
311	1005	4501
312	1009	4499
313	1014	4501
314	1017	4501
315	1021	4499
316	1022	4487
317	1025	4481
318	1030	4487
319	1033	4484
320	1037	4483
321	1039	4476
322	1042	4469
323	1045	4467
324	1048	4462
325	1051	4456
326	1053	4451
327	1060	4460
328	1066	4469
329	1070	4468
330	1073	4464
331	1076	4463
332	1081	4466
333	1085	4466
334	1090	4469
335	1095	4472
336	1100	4475
337	1105	4480
338	1109	4482
339	1115	4488
340	1118	4485
341	1122	4481
342	1126	4481
343	1129	4479
344	1133	4478
345	1136	4475
346	1139	4467
347	1141	4460
348	1145	4462
349	1149	4460
350	1152	4455
351	1156	4456
352	1158	4448
353	1163	4450
354	1166	4447
355	1170	4443
356	1173	4441
357	1176	4435
358	1180	4436
359	1183	4431
360	1189	4438
361	1193	4438
362	1198	4441
363	1202	4440
364	1207	4444
365	1213	4448
366	1217	4448
367	1221	4447
368	1225	4448
369	1230	4448
370	1234	4450
371	1239	4452
372	1244	4452
373	1248	4452
374	1252	4453
375	1272	4508
376	1299	4587
377	1305	4593
378	1318	4621
379	1324	4627
380	1329	4629
381	1334	4630
382	1339	4633
383	1346	4641
384	1350	4639
385	1353	4637
386	1357	4633
387	1361	4633
388	1365	4629
389	1370	4629
390	1373	4626
391	1378	4626
392	1380	4619
393	1384	4615
394	1387	4611
395	1392	4612
396	1395	4608
397	1397	4601
398	1400	4593
399	1402	4587
400	1406	4583
401	1410	4583
402	1414	4578
403	1416	4570
404	1420	4570
405	1424	4568
406	1427	4564
407	1430	4558
408	1434	4554
409	1435	4543
410	1438	4540
411	1442	4538
412	1448	4541
413	1452	4538
414	1456	4536
415	1460	4534
416	1463	4531
417	1468	4531
418	1472	4530
419	1475	4525
420	1477	4516
421	1481	4514
422	1483	4506
423	1485	4499
424	1488	4494
425	1492	4491
426	1496	4489
427	1498	4481
428	1501	4476
429	1505	4473
430	1508	4468
431	1510	4461
432	1512	4453
433	1515	4448
434	1518	4444
435	1522	4441
436	1526	4439
437	1529	4434
438	1534	4434
439	1539	4437
440	1543	4435
441	1545	4428
442	1547	4419
443	1550	4413
444	1553	4408
445	1558	4409
446	1561	4404
447	1563	4396
448	1565	4389
449	1569	4388
450	1573	4385
451	1575	4379
452	1578	4373
453	1581	4367
454	1584	4362
455	1589	4363
456	1593	4362
457	1596	4357
458	1599	4353
459	1604	4352
460	1607	4348
461	1610	4343
462	1612	4337
463	1616	4334
464	1621	4335
465	1625	4331
466	1628	4327
467	1631	4322
468	1634	4317
469	1636	4310
470	1639	4306
471	1640	4296
472	1644	4294
473	1648	4292
474	1654	4294
475	1659	4295
476	1664	4294
477	1669	4297
478	1673	4294
479	1679	4297
480	1686	4301
481	1691	4301
482	1695	4300
483	1697	4294
484	1703	4295
485	1707	4294
486	1709	4287
487	1712	4280
488	1715	4275
489	1721	4278
490	1724	4274
491	1727	4269
492	1729	4263
493	1733	4261
494	1737	4256
495	1740	4252
496	1743	4248
497	1746	4242
498	1749	4238
499	1753	4237
500	1757	4234
501	1760	4228
502	1763	4225
503	1768	4224
504	1773	4223
505	1775	4217
506	1779	4214
507	1782	4211
508	1785	4205
509	1788	4202
510	1791	4195
511	1793	4190
512	1798	4189
513	1802	4187
514	1806	4185
515	1810	4183
516	1816	4184
517	1822	4185
518	1827	4186
519	1831	4185
520	1835	4182
521	1838	4177
522	1841	4171
523	1843	4166
524	1846	4160
525	1851	4160
526	1854	4155
527	1858	4152
528	1861	4148
529	1866	4147
530	1868	4142
531	1870	4135
532	1874	4131
533	1877	4127
534	1880	4123
535	1883	4119
536	1886	4114
537	1890	4110
538	1891	4103
539	1893	4095
540	1898	4094
541	1902	4092
542	1906	4091
543	1910	4088
544	1916	4089
545	1919	4085
546	1922	4079
547	1924	4074
548	1929	4073
549	1933	4070
550	1937	4067
551	1940	4062
552	1942	4058
553	1944	4050
554	1947	4046
555	1951	4044
556	1955	4041
557	1959	4037
558	1966	4042
559	1972	4043
560	1980	4049
561	1987	4053
562	1993	4054
563	1999	4056
564	2006	4059
565	2014	4063
566	2020	4066
567	2027	4068
568	2034	4071
569	2038	4068
570	2040	4063
571	2042	4056
572	2047	4054
573	2049	4048
574	2051	4042
575	2053	4035
576	2055	4029
577	2058	4023
578	2062	4021
579	2064	4015
580	2067	4009
581	2069	4004
582	2072	3998
583	2075	3995
584	2078	3990
585	2080	3983
586	2084	3980
587	2087	3975
588	2091	3972
589	2095	3970
590	2099	3967
591	2101	3962
592	2104	3956
593	2108	3954
594	2112	3952
595	2114	3945
596	2117	3940
597	2119	3934
598	2122	3929
599	2126	3927
600	2129	3922
601	2132	3917
602	2135	3912
603	2138	3909
604	2142	3906
605	2145	3900
606	2149	3899
607	2152	3894
608	2155	3889
609	2159	3887
610	2161	3880
611	2163	3874
612	2165	3868
613	2168	3863
614	2171	3859
615	2175	3856
616	2177	3850
617	2180	3846
618	2182	3840
619	2184	3833
620	2188	3831
621	2192	3828
622	2195	3823
623	2196	3816
624	2199	3811
625	2201	3805
626	2204	3801
627	2207	3796
628	2209	3790
629	2213	3787
630	2215	3781
631	2218	3777
632	2221	3771
633	2226	3771
634	2229	3767
635	2232	3763
636	2236	3760
637	2239	3755
638	2245	3756
639	2247	3750
640	2249	3744
641	2251	3737
642	2255	3736
643	2259	3733
644	2261	3727
645	2264	3723
646	2267	3718
647	2270	3713
648	2274	3711
649	2279	3709
650	2283	3707
651	2286	3703
652	2291	3701
653	2294	3697
654	2297	3693
655	2302	3692
656	2306	3689
657	2310	3686
658	2312	3681
659	2316	3679
660	2319	3673
661	2324	3672
662	2328	3670
663	2333	3668
664	2336	3664
665	2341	3662
666	2344	3659
667	2347	3654
668	2350	3649
669	2353	3645
670	2356	3642
671	2361	3640
672	2364	3636
673	2368	3634
674	2374	3633
675	2378	3630
676	2382	3627
677	2386	3625
678	2390	3622
679	2393	3618
680	2397	3615
681	2399	3610
682	2403	3606
683	2407	3603
684	2410	3600
685	2412	3594
686	2415	3589
687	2419	3586
688	2422	3582
689	2425	3578
690	2428	3573
691	2431	3570
692	2435	3567
693	2439	3564
694	2441	3559
695	2444	3554
696	2447	3549
697	2450	3545
698	2454	3543
699	2457	3539
700	2460	3533
701	2464	3531
702	2467	3527
703	2470	3523
704	2472	3517
705	2474	3511
706	2476	3506
707	2480	3503
708	2486	3503
709	2488	3497
710	2491	3494
711	2497	3493
712	2501	3491
713	2504	3487
714	2506	3480
715	2509	3476
716	2510	3470
717	2515	3467
718	2520	3466
719	2523	3462
720	2525	3457
721	2528	3453
722	2530	3447
723	2534	3444
724	2537	3440
725	2539	3434
726	2541	3428
727	2542	3422
728	2544	3417
729	2547	3413
730	2552	3412
731	2557	3409
732	2560	3405
733	2562	3401
734	2567	3399
735	2571	3396
736	2575	3392
737	2579	3390
738	2584	3389
739	2587	3384
740	2590	3381
741	2594	3378
742	2600	3377
743	2603	3373
744	2606	3369
745	2609	3365
746	2612	3360
747	2616	3357
748	2619	3354
749	2623	3351
750	2626	3347
751	2629	3342
752	2633	3340
753	2637	3336
754	2639	3331
755	2642	3327
756	2645	3323
757	2650	3321
758	2654	3319
759	2657	3314
760	2660	3310
761	2663	3306
762	2666	3302
763	2668	3297
764	2671	3293
765	2673	3288
766	2675	3282
767	2677	3277
768	2681	3274
769	2685	3270
770	2688	3267
771	2692	3264
772	2696	3261
773	2699	3257
774	2703	3254
775	2705	3249
776	2708	3245
777	2710	3240
778	2715	3237
779	2718	3234
780	2721	3230
781	2725	3227
782	2728	3223
783	2733	3221
784	2737	3219
785	2741	3216
786	2745	3213
787	2750	3211
788	2753	3206
789	2756	3202
790	2759	3199
791	2763	3196
792	2765	3191
793	2768	3186
794	2771	3182
795	2773	3177
796	2775	3172
797	2780	3170
798	2785	3169
799	2789	3166
800	2792	3162
801	2797	3160
802	2803	3160
803	2809	3159
804	2813	3156
805	2817	3153
806	2820	3149
807	2826	3148
808	2830	3145
809	2834	3142
810	2836	3137
811	2840	3133
812	2843	3130
813	2846	3126
814	2849	3122
815	2852	3118
816	2857	3115
817	2860	3112
818	2863	3108
819	2867	3105
820	2870	3101
821	2875	3098
822	2878	3095
823	2880	3090
824	2883	3085
825	2886	3081
826	2889	3078
827	2893	3075
828	2895	3070
829	2899	3067
830	2902	3062
831	2906	3060
832	2911	3058
833	2915	3054
834	2918	3051
835	2923	3049
836	2926	3045
837	2931	3043
838	2934	3039
839	2937	3035
840	2941	3032
841	2951	3035
842	2955	3032
843	2960	3030
844	2962	3025
845	2966	3022
846	2970	3019
847	2974	3017
848	2977	3012
849	2981	3009
850	2984	3005
851	2990	3004
852	2995	3002
853	2998	2998
854	3001	2994
855	3005	2991
856	3009	2988
857	3011	2983
858	3014	2979
859	3017	2975
860	3021	2972
861	3025	2969
862	3029	2966
863	3033	2963
864	3038	2961
865	3043	2958
866	3046	2954
867	3049	2951
868	3054	2948
869	3057	2944
870	3063	2943
871	3068	2941
872	3073	2939
873	3077	2936
874	3079	2931
875	3082	2927
876	3088	2926
877	3091	2922
878	3094	2918
879	3098	2915
880	3102	2912
881	3106	2909
882	3110	2905
883	3113	2902
884	3117	2898
885	3120	2895
886	3122	2890
887	3125	2886
888	3128	2881
889	3130	2876
890	3132	2872
891	3136	2869
892	3139	2865
893	3142	2861
894	3144	2856
895	3148	2853
896	3152	2850
897	3155	2845
898	3157	2841
899	3159	2836
900	3161	2831
901	3165	2828
902	3171	2827
903	3175	2823
904	3176	2818
905	3180	2814
906	3182	2810
907	3186	2807
908	3188	2802
909	3191	2798
910	3193	2794
911	3195	2789
912	3199	2785
913	3204	2783
914	3208	2780
915	3212	2777
916	3215	2773
917	3219	2770
918	3221	2765
919	3224	2761
920	3226	2757
921	3230	2753
922	3234	2751
923	3238	2747
924	3241	2744
925	3243	2739
926	3247	2735
927	3252	2733
928	3254	2728
929	3257	2724
930	3260	2720
931	3262	2716
932	3267	2713
933	3270	2709
934	3274	2707
935	3277	2703
936	3280	2699
937	3284	2695
938	3287	2692
939	3290	2688
940	3292	2684
941	3294	2679
942	3299	2676
943	3304	2674
944	3307	2670
945	3309	2665
946	3312	2661
947	3316	2658
948	3321	2656
949	3324	2652
950	3328	2649
951	3332	2646
952	3336	2643
953	3339	2639
954	3344	2637
955	3348	2634
956	3351	2630
957	3354	2625
958	3355	2620
959	3358	2616
960	3360	2612
961	3366	2610
962	3370	2607
963	3374	2604
964	3377	2600
965	3381	2597
966	3384	2593
967	3387	2589
968	3391	2586
969	3393	2581
970	3395	2577
971	3399	2574
972	3404	2571
973	3406	2566
974	3409	2563
975	3414	2560
976	3417	2556
977	3419	2552
978	3423	2549
979	3425	2544
980	3429	2541
981	3433	2538
982	3437	2534
983	3438	2530
984	3441	2526
985	3444	2522
986	3448	2518
987	3451	2515
988	3453	2511
989	3457	2507
990	3458	2502
991	3464	2500
992	3466	2496
993	3469	2491
994	3472	2488
995	3477	2486
996	3482	2483
997	3486	2480
998	3488	2476
999	3491	2471
1000	3495	2468
1001	3498	2465
1002	3501	2461
1003	3504	2457
1004	3507	2453
1005	3512	2450
1006	3514	2446
1007	3518	2443
1008	3520	2438
1009	3522	2434
1010	3525	2430
1011	3530	2427
1012	3532	2423
1013	3535	2419
1014	3537	2415
1015	3542	2413
1016	3547	2410
1017	3550	2406
1018	3553	2402
1019	3555	2398
1020	3560	2395
1021	3565	2393
1022	3568	2389
1023	3571	2385
1024	3576	2382
1025	3579	2379
1026	3581	2375
1027	3584	2371
1028	3589	2368
1029	3590	2363
1030	3594	2360
1031	3598	2357
1032	3601	2353
1033	3603	2349
1034	3608	2346
1035	3612	2343
1036	3615	2339
1037	3617	2335
1038	3620	2330
1039	3622	2326
1040	3626	2323
1041	3629	2320
1042	3632	2316
1043	3637	2313
1044	3638	2308
1045	3643	2305
1046	3646	2301
1047	3648	2297
1048	3652	2294
1049	3653	2289
1050	3656	2285
1051	3661	2282
1052	3664	2279
1053	3667	2275
1054	3670	2271
1055	3676	2269
1056	3679	2265
1057	3682	2262
1058	3685	2258
1059	3687	2254
1060	3693	2252
1061	3695	2247
1062	3698	2243
1063	3700	2240
1064	3703	2236
1065	3708	2233
1066	3710	2229
1067	3715	2226
1068	3717	2222
1069	3720	2218
1070	3726	2216
1071	3729	2212
1072	3732	2209
1073	3735	2205
1074	3740	2202
1075	3743	2198
1076	3746	2194
1077	3748	2190
1078	3751	2186
1079	3753	2182
1080	3758	2180
1081	3763	2177
1082	3767	2174
1083	3772	2171
1084	3777	2169
1085	3779	2164
1086	3781	2160
1087	3782	2155
1088	3785	2151
1089	3788	2147
1090	3791	2144
1091	3794	2140
1092	3797	2136
1093	3800	2132
1094	3803	2129
1095	3807	2126
1096	3811	2122
1097	3814	2119
1098	3816	2115
1099	3819	2111
1100	3824	2108
1101	3828	2105
1102	3832	2102
1103	3834	2097
1104	3838	2094
1105	3842	2091
1106	3846	2088
1107	3849	2084
1108	3852	2080
1109	3857	2078
1110	3861	2074
1111	3863	2070
1112	3867	2067
1113	3872	2064
1114	3875	2061
1115	3879	2058
1116	3882	2054
1117	3885	2050
1118	3891	2048
1119	3895	2045
1120	3899	2041
1121	3901	2037
1122	3905	2034
1123	3908	2030
1124	3912	2027
1125	3914	2023
1126	3918	2020
1127	3922	2017
1128	3925	2013
1129	3928	2009
1130	3930	2005
1131	3939	2004
1132	3944	2001
1133	3946	1997
1134	3949	1994
1135	3954	1991
1136	3959	1988
1137	3962	1984
1138	3964	1980
1139	3968	1977
1140	3972	1974
1141	3978	1971
1142	3981	1968
1143	3983	1964
1144	3988	1961
1145	3993	1958
1146	3997	1955
1147	4003	1952
1148	4005	1948
1149	4007	1944
1150	4010	1940
1151	4014	1937
1152	4015	1932
1153	4019	1929
1154	4023	1926
1155	4027	1922
1156	4030	1919
1157	4034	1916
1158	4037	1912
1159	4041	1909
1160	4044	1905
1161	4046	1901
1162	4051	1898
1163	4054	1894
1164	4056	1890
1165	4059	1886
1166	4061	1882
1167	4063	1878
1168	4067	1875
1169	4070	1871
1170	4073	1868
1171	4076	1864
1172	4079	1860
1173	4082	1857
1174	4087	1854
1175	4091	1850
1176	4093	1846
1177	4095	1842
1178	4100	1839
1179	4103	1836
1180	4107	1832
1181	4109	1828
1182	4112	1824
1183	4114	1820
1184	4117	1817
1185	4120	1813
1186	4123	1809
1187	4126	1806
1188	4130	1802
1189	4134	1799
1190	4136	1795
1191	4138	1791
1192	4141	1787
1193	4145	1784
1194	4150	1781
1195	4154	1778
1196	4157	1774
1197	4159	1770
1198	4163	1767
1199	4167	1764
1200	4170	1760
1201	4175	1757
1202	4176	1753
1203	4178	1749
1204	4183	1746
1205	4189	1743
1206	4191	1739
1207	4194	1736
1208	4199	1733
1209	4202	1729
1210	4206	1726
1211	4210	1722
1212	4213	1719
1213	4217	1716
1214	4220	1712
1215	4223	1708
1216	4227	1705
1217	4232	1702
1218	4235	1698
1219	4237	1695
1220	4241	1691
1221	4243	1687
1222	4247	1684
1223	4250	1680
1224	4253	1676
1225	4255	1673
1226	4259	1669
1227	4263	1666
1228	4266	1662
1229	4269	1659
1230	4273	1656
1231	4274	1651
1232	4276	1647
1233	4280	1644
1234	4283	1640
1235	4288	1637
1236	4292	1634
1237	4298	1631
1238	4302	1628
1239	4304	1624
1240	4306	1620
1241	4309	1616
1242	4313	1613
1243	4317	1610
1244	4319	1606
1245	4323	1602
1246	4326	1599
1247	4329	1595
1248	4332	1592
1249	4336	1588
1250	4338	1585
1251	4341	1581
1252	4347	1578
1253	4351	1575
1254	4354	1571
1255	4356	1567
1256	4360	1564
1257	4365	1561
1258	4368	1557
1259	4372	1554
1260	4375	1551
1261	4380	1548
1262	4383	1544
1263	4386	1540
1264	4390	1537
1265	4395	1534
1266	4397	1530
1267	4400	1527
1268	4404	1523
1269	4407	1520
1270	4412	1517
1271	4416	1513
1272	4420	1510
1273	4423	1506
1274	4426	1503
1275	4428	1499
1276	4430	1495
1277	4433	1491
1278	4436	1488
1279	4438	1484
1280	4440	1480
1281	4445	1477
1282	4449	1473
1283	4452	1470
1284	4457	1467
1285	4459	1463
1286	4462	1459
1287	4466	1456
1288	4469	1452
1289	4472	1449
1290	4476	1446
1291	4481	1442
1292	4486	1439
1293	4490	1436
1294	4494	1433
1295	4497	1429
1296	4500	1426
1297	4502	1422
1298	4505	1418
1299	4508	1415
1300	4512	1411
1301	4517	1408
1302	4519	1404
1303	4521	1400
1304	4526	1397
1305	4528	1393
1306	4531	1390
1307	4534	1386
1308	4536	1382
1309	4537	1378
1310	4541	1375
1311	4545	1371
1312	4549	1368
1313	4554	1365
1314	4558	1362
1315	4560	1358
1316	4563	1354
1317	4566	1351
1318	4569	1347
1319	4572	1344
1320	4576	1340
1321	4581	1337
1322	4586	1334
1323	4590	1331
1324	4592	1327
1325	4596	1324
1326	4599	1320
1327	4603	1317
1328	4608	1314
1329	4611	1310
1330	4614	1307
1331	4616	1303
1332	4622	1300
1333	4626	1297
1334	4627	1293
1335	4631	1289
1336	4634	1286
1337	4637	1282
1338	4642	1279
1339	4646	1276
1340	4648	1272
1341	4652	1268
1342	4656	1265
1343	4659	1261
1344	4662	1258
1345	4667	1255
1346	4671	1251
1347	4676	1248
1348	4680	1245
1349	4682	1241
1350	4684	1237
1351	4689	1234
1352	4692	1231
1353	4695	1227
1354	4698	1224
1355	4701	1220
1356	4705	1217
1357	4709	1213
1358	4712	1210
1359	4716	1206
1360	4720	1203
1361	4724	1200
1362	4727	1196
1363	4729	1192
1364	4732	1189
1365	4735	1185
1366	4740	1182
1367	4743	1178
1368	4746	1175
1369	4749	1171
1370	4754	1168
1371	4756	1164
1372	4758	1161
1373	4762	1157
1374	4764	1153
1375	4766	1149
1376	4771	1146
1377	4776	1143
1378	4779	1140
1379	4781	1136
1380	4786	1133
1381	4789	1129
1382	4792	1126
1383	4794	1122
1384	4799	1119
1385	4804	1116
1386	4807	1112
1387	4810	1109
1388	4814	1105
1389	4817	1102
1390	4821	1098
1391	4822	1094
1392	4825	1091
1393	4828	1087
1394	4832	1084
1395	4838	1081
1396	4840	1077
1397	4842	1073
1398	4846	1070
1399	4849	1066
1400	4853	1063
1401	4856	1060
1402	4861	1056
1403	4863	1053
1404	4865	1049
1405	4870	1046
1406	4873	1042
1407	4878	1039
1408	4882	1036
1409	4886	1032
1410	4891	1029
1411	4893	1025
1412	4896	1022
1413	4900	1018
1414	4904	1015
1415	4907	1012
1416	4910	1008
1417	4916	1005
1418	4920	1002
1419	4923	998
1420	4931	995
1421	4935	992
1422	4939	989
1423	4942	985
1424	4944	981
1425	4947	978
1426	4951	975
1427	4954	971
1428	4959	968
1429	4962	964
1430	4963	960
1431	4967	957
1432	4971	953
1433	4975	950
1434	4979	947
1435	4984	944
1436	4988	940
1437	4991	937
1438	4994	933
1439	4997	930
1440	5002	926
1441	5006	923
1442	5008	919
1443	5010	916
1444	5013	912
1445	5016	908
1446	5020	905
1447	5023	901
1448	5026	898
1449	5029	894
1450	5032	891
1451	5037	888
1452	5040	884
1453	5043	880
1454	5045	877
1455	5049	873
1456	5052	870
1457	5056	867
1458	5058	863
1459	5060	859
1460	5064	856
1461	5068	852
1462	5072	849
1463	5074	845
1464	5077	842
1465	5082	838
1466	5087	835
1467	5090	832
1468	5094	828
1469	5097	825
1470	5102	822
1471	5107	818
1472	5109	815
1473	5114	811
1474	5117	808
1475	5119	804
1476	5123	801
1477	5124	797
1478	5129	794
1479	5131	790
1480	5135	787
1481	5138	783
1482	5140	779
1483	5143	776
1484	5147	773
1485	5151	769
1486	5154	766
1487	5157	762
1488	5163	759
1489	5166	755
1490	5172	752
1491	5176	749
1492	5180	745
1493	5182	742
1494	5186	738
1495	5188	735
1496	5191	731
1497	5196	728
1498	5202	725
1499	5206	721
1500	5209	718
1501	5213	715
1502	5216	711
1503	5220	708
1504	5224	704
1505	5228	701
1506	5231	697
1507	5236	694
1508	5238	690
1509	5243	687
1510	5247	684
1511	5250	680
1512	5253	677
1513	5256	673
1514	5258	669
1515	5262	666
1516	5266	663
1517	5269	659
1518	5271	655
1519	5275	652
1520	5280	649
1521	5286	645
1522	5288	642
1523	5292	639
1524	5297	635
1525	5299	632
1526	5303	628
1527	5304	624
1528	5307	621
1529	5311	617
1530	5314	614
1531	5317	610
1532	5320	607
1533	5322	603
1534	5327	600
1535	5330	596
1536	5334	593
1537	5336	589
1538	5338	586
1539	5343	582
1540	5346	579
1541	5350	576
1542	5353	572
1543	5355	568
1544	5360	565
1545	5364	562
1546	5367	558
1547	5371	555
1548	5375	551
1549	5378	548
1550	5381	544
1551	5384	541
1552	5387	537
1553	5389	534
1554	5394	530
1555	5399	527
1556	5402	523
1557	5404	520
1558	5408	516
1559	5411	513
1560	5415	509
1561	5418	506
1562	5421	502
1563	5423	499
1564	5428	496
1565	5430	492
1566	5434	489
1567	5438	485
1568	5442	482
1569	5444	478
1570	5448	475
1571	5452	471
1572	5455	468
1573	5459	464
1574	5462	461
1575	5467	457
1576	5468	454
1577	5471	450
1578	5475	447
1579	5478	443
1580	5481	440
1581	5484	436
1582	5487	433
1583	5492	429
1584	5495	426
1585	5498	422
1586	5504	419
1587	5508	416
1588	5511	412
1589	5515	409
1590	5517	405
1591	5519	402
1592	5524	398
1593	5528	395
1594	5531	391
1595	5535	388
1596	5539	385
1597	5541	381
1598	5545	378
1599	5548	374
1600	5551	371
1601	5554	367
1602	5558	364
1603	5561	360
1604	5564	357
1605	5568	353
1606	5572	350
1607	5574	346
1608	5578	343
1609	5581	339
1610	5583	336
1611	5585	332
1612	5590	329
1613	5595	325
1614	5600	322
1615	5605	319
1616	5608	315
1617	5612	312
1618	5615	308
1619	5617	305
1620	5621	301
1621	5624	298
1622	5629	294
1623	5633	291
1624	5637	287
1625	5642	284
1626	5646	281
1627	5649	277
1628	5652	274
1629	5656	270
1630	5659	267
1631	5663	263
1632	5666	260
1633	5670	256
1634	5674	253
1635	5678	249
1636	5680	246
1637	5683	242
1638	5686	239
1639	5691	235
1640	5694	232
1641	5697	229
1642	5699	225
1643	5702	221
1644	5705	218
1645	5708	215
1646	5711	211
1647	5714	208
1648	5716	204
1649	5719	201
1650	5722	197
1651	5726	194
1652	5729	190
1653	5732	187
1654	5736	183
1655	5738	180
1656	5741	176
1657	5743	173
1658	5746	169
1659	5748	166
1660	5753	162
1661	5756	159
1662	5759	155
1663	5761	152
1664	5764	148
1665	5769	145
1666	5772	141
1667	5776	138
1668	5778	135
1669	5780	131
1670	5786	128
1671	5789	124
1672	5794	121
1673	5798	117
1674	5802	114
1675	5805	110
1676	5809	107
1677	5812	103
1678	5815	100
1679	5819	96
1680	5822	93
1681	5826	90
1682	5829	86
1683	5833	83
1684	5836	79
1685	5839	76
1686	5842	72
1687	5845	69
1688	5849	65
1689	5852	62
1690	5856	58
1691	5860	55
1692	5862	51
1693	5865	48
1694	5868	45
1695	5871	41
1696	5874	38
1697	5878	34
1698	5882	31
1699	5887	27
1700	5890	24
1701	5892	20
1702	5896	17
1703	5900	13
1704	5905	10
1705	5910	6
1706	5921	3
1707	5925	0
