iter	RMSE
1666	40577.27567
1667	40574.6844
1668	40574.17351
1669	40573.89115
1670	40567.46136
1671	40560.97685
1672	40558.11945
1673	40556.89632
1674	40552.90127
1675	40549.36269
1676	40543.31022
1677	40540.85025
1678	40535.27562
1679	40527.6466
1680	40523.3344
1681	40522.39739
1682	40518.87686
1683	40514.63161
1684	40512.15885
1685	40510.79951
1686	40505.10521
1687	40503.5633
1688	40499.3938
1689	40497.4398
1690	40496.55043
1691	40494.58262
1692	40493.82325
1693	40491.89992
1694	40490.92204
1695	40486.08611
1696	40479.56466
1697	40477.44461
1698	40476.09269
1699	40473.01325
1700	40470.01264
1701	40468.67429
1702	40462.46507
1703	40452.35337
1704	40449.43282
1705	40447.78256
1706	40445.78214
1707	40441.63511
