iter	Passed	Remaining
409	1242	3932
410	1247	3936
411	1252	3938
412	1256	3939
413	1259	3937
414	1263	3936
415	1268	3938
416	1272	3940
417	1277	3940
418	1282	3945
419	1285	3943
420	1316	4026
421	1352	4122
422	1361	4136
423	1368	4143
424	1375	4152
425	1381	4158
426	1386	4160
427	1392	4164
428	1399	4171
429	1401	4164
430	1402	4155
431	1404	4149
432	1406	4141
433	1409	4138
434	1413	4137
435	1416	4131
436	1420	4131
437	1423	4128
438	1426	4123
439	1429	4120
440	1432	4116
441	1436	4113
442	1438	4107
443	1440	4099
444	1441	4091
445	1443	4085
446	1448	4086
447	1450	4079
448	1452	4073
449	1454	4065
450	1455	4057
451	1458	4051
452	1460	4046
453	1463	4041
454	1466	4038
455	1472	4041
456	1474	4036
457	1477	4033
458	1479	4026
459	1482	4022
460	1484	4015
461	1487	4011
462	1491	4011
463	1494	4007
464	1496	4000
465	1498	3994
466	1500	3987
467	1503	3982
468	1504	3974
469	1507	3969
470	1512	3971
471	1515	3968
472	1518	3965
473	1522	3963
474	1524	3958
475	1528	3955
476	1530	3949
477	1533	3946
478	1537	3944
479	1540	3942
480	1543	3938
481	1546	3934
482	1548	3926
483	1550	3921
484	1552	3914
485	1554	3908
486	1557	3905
487	1560	3901
488	1562	3895
489	1564	3889
490	1567	3886
491	1570	3882
492	1573	3878
493	1576	3875
494	1581	3874
495	1584	3872
496	1586	3865
497	1588	3860
498	1590	3852
499	1593	3848
500	1595	3843
501	1598	3840
502	1601	3837
503	1604	3833
504	1608	3832
505	1611	3827
506	1612	3819
507	1614	3814
508	1619	3815
509	1621	3810
510	1625	3807
511	1627	3802
512	1630	3797
513	1633	3794
514	1636	3791
515	1638	3785
516	1641	3781
517	1644	3777
518	1646	3772
519	1649	3768
520	1653	3767
521	1655	3761
522	1658	3756
523	1662	3756
524	1665	3752
525	1694	3807
526	1698	3806
527	1708	3818
528	1723	3842
529	1731	3847
530	1733	3842
531	1736	3838
532	1740	3836
533	1742	3831
534	1746	3828
535	1748	3823
536	1751	3819
537	1754	3815
538	1757	3812
539	1760	3807
540	1763	3804
541	1766	3801
542	1769	3796
543	1773	3795
544	1777	3792
545	1780	3788
546	1782	3784
547	1785	3779
548	1788	3774
549	1792	3774
550	1796	3771
551	1799	3767
552	1802	3764
553	1805	3761
554	1808	3757
555	1811	3752
556	1814	3749
557	1819	3748
558	1822	3746
559	1826	3743
560	1828	3738
561	1832	3737
562	1835	3731
563	1840	3733
564	1843	3728
565	1845	3724
566	1849	3721
567	1851	3715
568	1855	3715
569	1859	3711
570	1861	3707
571	1866	3706
572	1868	3702
573	1873	3700
574	1875	3695
575	1877	3689
576	1881	3687
577	1884	3683
578	1888	3683
579	1891	3677
580	1896	3678
581	1898	3673
582	1900	3667
583	1905	3666
584	1907	3661
585	1910	3658
586	1914	3656
587	1916	3650
588	1921	3649
589	1924	3647
590	1928	3645
591	1930	3639
592	1933	3635
593	1937	3633
594	1939	3628
595	1943	3626
596	1946	3621
597	1949	3617
598	1952	3615
599	1954	3609
600	1957	3605
601	1962	3604
602	1966	3603
603	1968	3598
604	1969	3591
605	1973	3588
606	1979	3590
607	1982	3586
608	1986	3584
609	1989	3581
610	1994	3580
611	1998	3579
612	2003	3578
613	2007	3577
614	2012	3577
615	2018	3577
616	2023	3577
617	2027	3576
618	2032	3575
619	2036	3574
620	2042	3574
621	2046	3574
622	2051	3572
623	2056	3572
624	2060	3570
625	2063	3566
626	2068	3565
627	2070	3560
628	2074	3558
629	2077	3554
630	2079	3549
631	2080	3542
632	2083	3538
633	2085	3533
634	2087	3527
635	2089	3521
636	2091	3516
637	2094	3513
638	2097	3509
639	2100	3506
640	2102	3499
641	2105	3495
642	2110	3495
643	2112	3490
644	2116	3488
645	2118	3483
646	2123	3481
647	2124	3475
648	2127	3471
649	2129	3466
650	2132	3462
651	2134	3456
652	2136	3451
653	2139	3447
654	2143	3445
655	2146	3441
656	2149	3437
657	2151	3433
658	2155	3430
659	2158	3426
660	2160	3421
661	2163	3418
662	2166	3414
663	2168	3409
664	2171	3405
665	2173	3400
666	2177	3397
667	2180	3394
668	2184	3392
669	2188	3389
670	2191	3386
671	2193	3382
672	2198	3380
673	2201	3377
674	2204	3373
675	2207	3369
676	2211	3368
677	2214	3364
678	2218	3362
679	2222	3359
680	2225	3355
681	2227	3350
682	2230	3347
683	2232	3342
684	2235	3338
685	2240	3337
686	2243	3334
687	2247	3331
688	2250	3328
689	2254	3326
690	2257	3322
691	2259	3317
692	2263	3315
693	2267	3313
694	2273	3314
695	2278	3312
696	2284	3313
697	2289	3313
698	2292	3309
699	2297	3308
700	2300	3305
701	2305	3303
702	2308	3300
703	2312	3298
704	2316	3295
705	2320	3293
706	2324	3291
707	2329	3289
708	2332	3286
709	2337	3285
710	2339	3280
711	2343	3278
712	2347	3275
713	2350	3271
714	2354	3270
715	2357	3265
716	2359	3261
717	2362	3257
718	2364	3252
719	2367	3248
720	2371	3245
721	2374	3242
722	2378	3240
723	2384	3240
724	2386	3236
725	2388	3230
726	2390	3225
727	2395	3224
728	2398	3221
729	2402	3218
730	2405	3215
731	2410	3213
732	2412	3209
733	2414	3204
734	2418	3202
735	2422	3199
736	2428	3199
737	2431	3196
738	2436	3194
739	2438	3190
740	2444	3190
741	2447	3186
742	2451	3184
743	2455	3180
744	2458	3178
745	2461	3173
746	2465	3172
747	2469	3169
748	2470	3163
749	2475	3162
750	2478	3158
751	2483	3157
752	2486	3153
753	2490	3151
754	2493	3147
755	2497	3145
756	2501	3142
757	2503	3138
758	2507	3135
759	2510	3131
760	2514	3129
761	2520	3128
762	2523	3125
763	2526	3121
764	2529	3117
765	2534	3116
766	2538	3114
767	2542	3111
768	2544	3106
769	2549	3106
770	2555	3105
771	2559	3103
772	2564	3101
773	2568	3099
774	2573	3097
775	2575	3092
776	2577	3088
777	2581	3086
778	2585	3083
779	2589	3081
780	2594	3079
781	2599	3078
782	2604	3076
783	2608	3074
784	2612	3071
785	2615	3068
786	2618	3064
787	2622	3062
788	2627	3060
789	2630	3056
790	2633	3052
791	2636	3048
792	2640	3047
793	2643	3042
794	2646	3039
795	2649	3035
796	2653	3033
797	2657	3029
798	2660	3026
799	2664	3023
800	2666	3019
801	2692	3042
802	2698	3040
803	2704	3040
804	2707	3036
805	2710	3033
806	2714	3030
807	2717	3027
808	2721	3024
809	2726	3022
810	2730	3019
811	2736	3019
812	2738	3015
813	2743	3013
814	2747	3009
815	2748	3004
816	2752	3002
817	2756	2998
818	2759	2994
819	2763	2992
820	2767	2990
821	2771	2987
822	2775	2984
823	2778	2980
824	2781	2977
825	2785	2974
826	2789	2971
827	2792	2967
828	2796	2964
829	2799	2961
830	2801	2956
831	2804	2952
832	2806	2947
833	2808	2943
834	2810	2938
835	2813	2935
836	2817	2931
837	2820	2928
838	2825	2926
839	2826	2920
840	2828	2916
841	2831	2911
842	2833	2907
843	2835	2902
844	2839	2899
845	2843	2897
846	2847	2894
847	2850	2890
848	2851	2885
849	2855	2882
850	2859	2879
851	2861	2875
852	2866	2873
853	2869	2869
854	2873	2866
855	2878	2864
856	2880	2860
857	2884	2857
858	2887	2853
859	2890	2849
860	2893	2846
861	2897	2843
862	2900	2840
863	2902	2835
864	2907	2833
865	2909	2828
866	2911	2824
867	2915	2821
868	2918	2817
869	2920	2813
870	2924	2810
871	2927	2806
872	2930	2803
873	2932	2798
874	2935	2794
875	2937	2790
876	2940	2786
877	2943	2782
878	2945	2777
879	2948	2773
880	2952	2771
881	2955	2768
882	2957	2763
883	2960	2759
884	2964	2756
885	2966	2752
886	2971	2750
887	2973	2745
888	2976	2742
889	2981	2740
890	2983	2735
891	2985	2731
892	2988	2727
893	2990	2723
894	2994	2720
895	2998	2717
896	3001	2714
897	3004	2709
898	3007	2706
899	3011	2703
900	3014	2699
901	3016	2695
902	3019	2691
903	3023	2688
904	3025	2684
905	3029	2681
906	3033	2679
907	3037	2676
908	3039	2671
909	3040	2666
910	3043	2662
911	3046	2659
912	3049	2655
913	3052	2651
914	3055	2648
915	3060	2646
916	3062	2641
917	3065	2637
918	3070	2635
919	3072	2631
920	3075	2627
921	3078	2624
922	3080	2619
923	3085	2617
924	3087	2613
925	3091	2610
926	3095	2607
927	3098	2604
928	3102	2601
929	3104	2597
930	3106	2592
931	3108	2588
932	3112	2585
933	3115	2581
934	3119	2578
935	3123	2575
936	3126	2572
937	3128	2568
938	3131	2564
939	3135	2561
940	3137	2557
941	3141	2554
942	3145	2551
943	3148	2547
944	3150	2544
945	3153	2540
946	3155	2535
947	3158	2532
948	3160	2527
949	3162	2523
950	3166	2520
951	3169	2517
952	3171	2512
953	3173	2508
954	3176	2504
955	3178	2500
956	3181	2496
957	3184	2493
958	3187	2489
959	3190	2485
960	3193	2482
961	3196	2478
962	3198	2474
963	3202	2471
964	3204	2467
965	3207	2463
966	3210	2459
967	3212	2455
968	3216	2452
969	3218	2448
970	3220	2444
971	3224	2441
972	3226	2437
973	3229	2433
974	3231	2429
975	3234	2425
976	3237	2422
977	3240	2418
978	3242	2414
979	3245	2411
980	3248	2407
981	3251	2403
982	3254	2400
983	3256	2396
984	3258	2391
985	3261	2388
986	3264	2384
987	3266	2380
988	3270	2377
989	3273	2374
990	3276	2370
991	3279	2367
992	3283	2364
993	3286	2360
994	3289	2357
995	3290	2352
996	3293	2349
997	3295	2344
998	3298	2341
999	3301	2337
1000	3304	2334
1001	3307	2330
1002	3309	2325
1003	3312	2322
1004	3315	2319
1005	3317	2314
1006	3319	2310
1007	3322	2307
1008	3325	2304
1009	3329	2301
1010	3331	2296
1011	3333	2292
1012	3337	2290
1013	3339	2285
1014	3344	2283
1015	3347	2280
1016	3349	2275
1017	3351	2271
1018	3353	2267
1019	3356	2263
1020	3358	2259
1021	3361	2256
1022	3364	2252
1023	3367	2249
1024	3371	2246
1025	3373	2242
1026	3375	2238
1027	3378	2234
1028	3380	2230
1029	3382	2226
1030	3386	2223
1031	3389	2220
1032	3392	2216
1033	3395	2213
1034	3399	2210
1035	3402	2207
1036	3405	2203
1037	3407	2199
1038	3411	2196
1039	3413	2192
1040	3418	2190
1041	3422	2187
1042	3425	2184
1043	3428	2180
1044	3432	2177
1045	3434	2173
1046	3437	2170
1047	3441	2167
1048	3443	2163
1049	3446	2159
1050	3450	2156
1051	3453	2153
1052	3457	2150
1053	3460	2147
1054	3464	2144
1055	3467	2141
1056	3471	2138
1057	3473	2134
1058	3476	2130
1059	3478	2126
1060	3482	2123
1061	3485	2120
1062	3488	2116
1063	3490	2112
1064	3493	2109
1065	3496	2105
1066	3498	2101
1067	3501	2097
1068	3503	2094
1069	3506	2090
1070	3509	2087
1071	3512	2083
1072	3515	2080
1073	3518	2076
1074	3521	2073
1075	3525	2070
1076	3528	2067
1077	3531	2063
1078	3534	2060
1079	3537	2056
1080	3539	2053
1081	3542	2049
1082	3545	2046
1083	3549	2043
1084	3552	2039
1085	3555	2036
1086	3557	2032
1087	3561	2029
1088	3565	2026
1089	3569	2023
1090	3571	2019
1091	3576	2017
1092	3578	2013
1093	3581	2010
1094	3585	2007
1095	3588	2004
1096	3591	2000
1097	3595	1997
1098	3598	1994
1099	3600	1990
1100	3602	1986
1101	3605	1982
1102	3608	1979
1103	3610	1975
1104	3613	1971
1105	3616	1968
1106	3618	1964
1107	3620	1960
1108	3624	1957
1109	3626	1953
1110	3630	1950
1111	3632	1947
1112	3635	1943
1113	3636	1939
1114	3640	1936
1115	3642	1932
1116	3645	1928
1117	3648	1925
1118	3651	1921
1119	3653	1918
1120	3656	1914
1121	3659	1911
1122	3664	1908
1123	3666	1905
1124	3671	1902
1125	3673	1898
1126	3676	1895
1127	3699	1902
1128	3703	1899
1129	3708	1896
1130	3711	1893
1131	3714	1889
1132	3715	1885
1133	3718	1882
1134	3720	1878
1135	3722	1874
1136	3725	1870
1137	3729	1868
1138	3731	1864
1139	3733	1860
1140	3736	1856
1141	3739	1853
1142	3743	1850
1143	3746	1846
1144	3750	1844
1145	3753	1840
1146	3755	1836
1147	3759	1833
1148	3762	1830
1149	3764	1826
1150	3768	1823
1151	3772	1820
1152	3776	1817
1153	3779	1814
1154	3782	1810
1155	3785	1807
1156	3787	1803
1157	3789	1799
1158	3793	1797
1159	3796	1793
1160	3800	1790
1161	3803	1787
1162	3805	1783
1163	3808	1780
1164	3810	1776
1165	3814	1772
1166	3817	1769
1167	3819	1766
1168	3823	1762
1169	3827	1760
1170	3830	1756
1171	3834	1753
1172	3836	1749
1173	3839	1746
1174	3843	1743
1175	3845	1739
1176	3849	1736
1177	3852	1733
1178	3855	1730
1179	3860	1727
1180	3863	1723
1181	3866	1720
1182	3869	1717
1183	3873	1714
1184	3876	1710
1185	3879	1707
1186	3882	1704
1187	3885	1700
1188	3889	1697
1189	3892	1694
1190	3895	1690
1191	3897	1687
1192	3900	1683
1193	3903	1680
1194	3907	1677
1195	3910	1674
1196	3914	1670
1197	3917	1667
1198	3919	1663
1199	3922	1660
1200	3925	1657
1201	3927	1653
1202	3930	1650
1203	3934	1646
1204	3937	1643
1205	3940	1640
1206	3942	1636
1207	3947	1633
1208	3949	1630
1209	3952	1626
1210	3956	1623
1211	3959	1620
1212	3961	1616
1213	3963	1612
1214	3966	1609
1215	3969	1606
1216	3972	1602
1217	3975	1599
1218	3978	1596
1219	3981	1592
1220	3983	1588
1221	3985	1584
1222	3989	1582
1223	3991	1578
1224	3994	1575
1225	3997	1571
1226	4000	1568
1227	4002	1564
1228	4007	1561
1229	4010	1558
1230	4013	1555
1231	4015	1551
1232	4018	1548
1233	4021	1544
1234	4024	1541
1235	4027	1537
1236	4031	1535
1237	4034	1531
1238	4038	1528
1239	4041	1525
1240	4043	1521
1241	4048	1518
1242	4051	1515
1243	4055	1512
1244	4058	1509
1245	4061	1505
1246	4063	1502
1247	4065	1498
1248	4067	1494
1249	4070	1491
1250	4073	1487
1251	4075	1484
1252	4078	1481
1253	4081	1477
1254	4084	1474
1255	4088	1471
1256	4091	1467
1257	4094	1464
1258	4096	1461
1259	4100	1457
1260	4104	1454
1261	4106	1451
1262	4108	1447
1263	4111	1444
1264	4115	1441
1265	4119	1438
1266	4121	1434
1267	4124	1431
1268	4127	1427
1269	4129	1424
1270	4131	1420
1271	4134	1417
1272	4136	1413
1273	4140	1410
1274	4144	1407
1275	4147	1404
1276	4148	1400
1277	4152	1397
1278	4155	1393
1279	4159	1390
1280	4161	1387
1281	4163	1383
1282	4166	1380
1283	4169	1376
1284	4174	1374
1285	4177	1370
1286	4181	1367
1287	4185	1364
1288	4187	1361
1289	4191	1358
1290	4194	1354
1291	4198	1351
1292	4202	1348
1293	4204	1345
1294	4208	1342
1295	4210	1338
1296	4214	1335
1297	4218	1332
1298	4221	1329
1299	4224	1325
1300	4226	1322
1301	4230	1319
1302	4233	1315
1303	4235	1312
1304	4239	1309
1305	4243	1306
1306	4245	1302
1307	4247	1298
1308	4250	1295
1309	4251	1291
1310	4253	1288
1311	4256	1284
1312	4258	1281
1313	4262	1278
1314	4266	1275
1315	4270	1272
1316	4273	1268
1317	4277	1265
1318	4280	1262
1319	4283	1259
1320	4287	1256
1321	4291	1253
1322	4295	1250
1323	4299	1246
1324	4302	1243
1325	4304	1240
1326	4309	1237
1327	4312	1233
1328	4316	1230
1329	4318	1227
1330	4321	1223
1331	4323	1220
1332	4327	1217
1333	4330	1214
1334	4333	1210
1335	4336	1207
1336	4339	1204
1337	4342	1200
1338	4344	1197
1339	4348	1194
1340	4352	1191
1341	4355	1187
1342	4359	1184
1343	4362	1181
1344	4365	1178
1345	4368	1174
1346	4370	1171
1347	4373	1168
1348	4376	1164
1349	4378	1160
1350	4381	1157
1351	4384	1154
1352	4387	1151
1353	4388	1147
1354	4391	1143
1355	4392	1140
1356	4396	1137
1357	4400	1134
1358	4401	1130
1359	4405	1127
1360	4406	1123
1361	4409	1120
1362	4412	1116
1363	4415	1113
1364	4419	1110
1365	4420	1106
1366	4423	1103
1367	4424	1099
1368	4426	1096
1369	4430	1093
1370	4433	1089
1371	4435	1086
1372	4439	1083
1373	4441	1079
1374	4445	1076
1375	4448	1073
1376	4451	1070
1377	4454	1066
1378	4456	1063
1379	4457	1059
1380	4459	1056
1381	4463	1052
1382	4466	1049
1383	4467	1045
1384	4469	1042
1385	4472	1039
1386	4475	1035
1387	4478	1032
1388	4482	1029
1389	4485	1026
1390	4488	1022
1391	4491	1019
1392	4494	1016
1393	4496	1012
1394	4500	1009
1395	4503	1006
1396	4506	1003
1397	4508	999
1398	4512	996
1399	4515	993
1400	4518	990
1401	4521	986
1402	4523	983
1403	4527	980
1404	4530	976
1405	4531	973
1406	4533	969
1407	4536	966
1408	4539	963
1409	4541	959
1410	4544	956
1411	4547	953
1412	4550	950
1413	4553	946
1414	4554	943
1415	4556	939
1416	4560	936
1417	4562	933
1418	4565	929
1419	4567	926
1420	4570	923
1421	4573	919
1422	4577	916
1423	4579	913
1424	4583	910
1425	4586	907
1426	4589	903
1427	4593	900
1428	4594	897
1429	4596	893
1430	4597	890
1431	4600	886
1432	4602	883
1433	4604	879
1434	4606	876
1435	4610	873
1436	4613	870
1437	4616	866
1438	4620	863
1439	4624	860
1440	4626	857
1441	4628	853
1442	4631	850
1443	4636	847
1444	4640	844
1445	4642	841
1446	4644	837
1447	4646	834
1448	4649	831
1449	4652	827
1450	4655	824
1451	4658	821
1452	4660	817
1453	4662	814
1454	4665	811
1455	4668	808
1456	4670	804
1457	4673	801
1458	4676	798
1459	4701	798
1460	4707	795
1461	4712	792
1462	4716	789
1463	4718	786
1464	4720	783
1465	4724	779
1466	4727	776
1467	4730	773
1468	4733	770
1469	4735	766
1470	4737	763
1471	4742	760
1472	4745	757
1473	4749	754
1474	4751	750
1475	4753	747
1476	4756	743
1477	4761	740
1478	4764	737
1479	4765	734
1480	4767	730
1481	4770	727
1482	4774	724
1483	4777	721
1484	4779	717
1485	4782	714
1486	4784	711
1487	4786	707
1488	4790	704
1489	4792	701
1490	4794	697
1491	4796	694
1492	4799	691
1493	4801	687
1494	4803	684
1495	4805	681
1496	4808	677
1497	4811	674
1498	4813	671
1499	4816	667
1500	4817	664
1501	4820	661
1502	4823	657
1503	4825	654
1504	4827	651
1505	4830	647
1506	4833	644
1507	4835	641
1508	4838	638
1509	4841	634
1510	4843	631
1511	4846	628
1512	4848	624
1513	4853	621
1514	4857	618
1515	4861	615
1516	4864	612
1517	4867	609
1518	4870	606
1519	4872	602
1520	4875	599
1521	4877	596
1522	4880	592
1523	4882	589
1524	4886	586
1525	4889	583
1526	4892	579
1527	4896	576
1528	4897	573
1529	4901	570
1530	4904	566
1531	4905	563
1532	4909	560
1533	4912	557
1534	4916	554
1535	4920	550
1536	4922	547
1537	4926	544
1538	4929	541
1539	4932	538
1540	4935	534
1541	4939	531
1542	4942	528
1543	4944	525
1544	4949	522
1545	4952	518
1546	4955	515
1547	4958	512
1548	4960	509
1549	4963	505
1550	4965	502
1551	4969	499
1552	4972	496
1553	4977	493
1554	4980	490
1555	4983	486
1556	4986	483
1557	4989	480
1558	4993	477
1559	4996	473
1560	5000	470
1561	5003	467
1562	5006	464
1563	5009	461
1564	5012	457
1565	5015	454
1566	5019	451
1567	5021	448
1568	5023	444
1569	5027	441
1570	5029	438
1571	5033	435
1572	5035	432
1573	5038	428
1574	5041	425
1575	5044	422
1576	5047	419
1577	5051	416
1578	5057	413
1579	5062	410
1580	5068	407
1581	5069	403
1582	5071	400
1583	5074	397
1584	5076	393
1585	5079	390
1586	5084	387
1587	5086	384
1588	5091	381
1589	5093	377
1590	5095	374
1591	5100	371
1592	5104	368
1593	5107	365
1594	5110	362
1595	5114	358
1596	5117	355
1597	5122	352
1598	5124	349
1599	5126	346
1600	5129	342
1601	5132	339
1602	5134	336
1603	5138	333
1604	5140	329
1605	5144	326
1606	5149	323
1607	5152	320
1608	5156	317
1609	5159	314
1610	5162	310
1611	5165	307
1612	5168	304
1613	5172	301
1614	5175	298
1615	5179	294
1616	5181	291
1617	5184	288
1618	5187	285
1619	5190	281
1620	5192	278
1621	5196	275
1622	5199	272
1623	5201	269
1624	5203	265
1625	5206	262
1626	5210	259
1627	5213	256
1628	5216	252
1629	5222	249
1630	5225	246
1631	5228	243
1632	5230	240
1633	5235	237
1634	5239	233
1635	5244	230
1636	5247	227
1637	5251	224
1638	5253	221
1639	5256	217
1640	5258	214
1641	5262	211
1642	5266	208
1643	5270	205
1644	5274	202
1645	5278	198
1646	5280	195
1647	5284	192
1648	5287	189
1649	5290	185
1650	5294	182
1651	5296	179
1652	5299	176
1653	5302	173
1654	5306	169
1655	5310	166
1656	5314	163
1657	5317	160
1658	5322	157
1659	5324	153
1660	5329	150
1661	5331	147
1662	5335	144
1663	5337	141
1664	5339	137
1665	5343	134
1666	5346	131
1667	5348	128
1668	5352	125
1669	5355	121
1670	5357	118
1671	5360	115
1672	5364	112
1673	5368	109
1674	5371	105
1675	5373	102
1676	5377	99
1677	5380	96
1678	5383	92
1679	5386	89
1680	5388	86
1681	5391	83
1682	5394	80
1683	5397	76
1684	5400	73
1685	5403	70
1686	5406	67
1687	5410	64
1688	5413	60
1689	5417	57
1690	5419	54
1691	5424	51
1692	5427	48
1693	5429	44
1694	5432	41
1695	5435	38
1696	5438	35
1697	5442	32
1698	5447	28
1699	5452	25
1700	5458	22
1701	5463	19
1702	5474	16
1703	5479	12
1704	5486	9
1705	5491	6
1706	5496	3
1707	5502	0
